From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
CAH3145503.1	A0AAU9XG06	unreviewed	A0AAU9XG06_9CNID	Uncharacterized protein	PMEA_00022610	Pocillopora meandrina	111						
CAH3148019.1	A0AAU9XJN1	unreviewed	A0AAU9XJN1_9CNID	MBD domain-containing protein	PMEA_00023856	Pocillopora meandrina	389	nucleus [GO:0005634]	DNA repair [GO:0006281]	GO:0003677; GO:0003824; GO:0005634; GO:0006281	catalytic activity [GO:0003824]; DNA binding [GO:0003677]	nucleus [GO:0005634]; catalytic activity [GO:0003824]; DNA binding [GO:0003677]; DNA repair [GO:0006281]	
CAH3131551.1	A0AAU9WZS1	unreviewed	A0AAU9WZS1_9CNID	Protein kinase domain-containing protein	PMEA_00014702	Pocillopora meandrina	675			GO:0004674; GO:0005524	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	
PFX19079.1	A0A2B4RQK2	unreviewed	A0A2B4RQK2_STYPI	Mutator-like transposase domain-containing protein	AWC38_SpisGene16524	Stylophora pistillata (Smooth cauliflower coral)	349						
CAH3151553.1	A0AAU9XLX4	unreviewed	A0AAU9XLX4_9CNID	Uncharacterized protein	PMEA_00025253	Pocillopora meandrina	366						
CAH3142460.1	A0AAU9XBA9	unreviewed	A0AAU9XBA9_9CNID	Uncharacterized protein	PMEA_00019861	Pocillopora meandrina	357		signal transduction [GO:0007165]	GO:0007165		signal transduction [GO:0007165]	
CAH3106400.1	A0AAU9W732	unreviewed	A0AAU9W732_9CNID	40S ribosomal protein SA	PMEA_00001515	Pocillopora meandrina	346	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]	translation [GO:0006412]	GO:0003735; GO:0005737; GO:0006412; GO:0015935	structural constituent of ribosome [GO:0003735]	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	
RMX61444.1	A0A3M6V898	unreviewed	A0A3M6V898_POCDA	Uncharacterized protein	pdam_00023493	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	350						
PFX15328.1	A0A2B4RG27	unreviewed	A0A2B4RG27_STYPI	Transposon Tf2-11 polyprotein	Tf2-11 AWC38_SpisGene20446	Stylophora pistillata (Smooth cauliflower coral)	1072			GO:0003964; GO:0004519	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	Tf2-11
KAJ7391497.1	A0A9X0D8Q9	unreviewed	A0A9X0D8Q9_9CNID	Uncharacterized protein	OS493_018546	Desmophyllum pertusum	311						
CAH3153689.1	A0AAU9XQP4	unreviewed	A0AAU9XQP4_9CNID	Uncharacterized protein	PMEA_00027219	Pocillopora meandrina	238						
CAH3123693.1	A0AAU9WRP7	unreviewed	A0AAU9WRP7_9CNID	Nephrocystin-3	PMEA_00011150	Pocillopora meandrina	1268		Wnt signaling pathway [GO:0016055]	GO:0016055		Wnt signaling pathway [GO:0016055]	
CAH3159948.1	A0AAU9XVB2	unreviewed	A0AAU9XVB2_9CNID	RING-type E3 ubiquitin transferase	PMEA_00032207	Pocillopora meandrina	591		regulation of canonical NF-kappaB signal transduction [GO:0043122]	GO:0008270; GO:0043122	zinc ion binding [GO:0008270]	zinc ion binding [GO:0008270]; regulation of canonical NF-kappaB signal transduction [GO:0043122]	
KAJ7386126.1	A0A9X0D4E1	unreviewed	A0A9X0D4E1_9CNID	AAA+ ATPase domain-containing protein	OS493_012470	Desmophyllum pertusum	536						
RMX52980.1	A0A3M6UH25	unreviewed	A0A3M6UH25_POCDA	Calpain catalytic domain-containing protein	pdam_00025092	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	241	nucleus [GO:0005634]		GO:0005634		nucleus [GO:0005634]	
CAH3152114.1	A0AAU9XMB8	unreviewed	A0AAU9XMB8_9CNID	Uncharacterized protein	PMEA_00026537	Pocillopora meandrina	692						
RMX53365.1	A0A3M6UIA3	unreviewed	A0A3M6UIA3_POCDA	Coiled-coil domain-containing protein 138	pdam_00018699	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	611						
CAH3031719.1	A0AAU9VND3	unreviewed	A0AAU9VND3_9CNID	Uncharacterized protein	PMEA_00000496	Pocillopora meandrina	160						
CAH3157184.1	A0AAU9XTE0	unreviewed	A0AAU9XTE0_9CNID	Uncharacterized protein	PMEA_00029891	Pocillopora meandrina	279						
KAJ7369677.1	A0A9W9YUF1	unreviewed	A0A9W9YUF1_9CNID	Uncharacterized protein	OS493_037264	Desmophyllum pertusum	173	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3144631.1	A0AAU9XDC2	unreviewed	A0AAU9XDC2_9CNID	Uncharacterized protein	PMEA_00021172	Pocillopora meandrina	570	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
RMX56103.1	A0A3M6UQV7	unreviewed	A0A3M6UQV7_POCDA	G-protein coupled receptors family 1 profile domain-containing protein	pdam_00010397	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	403	plasma membrane [GO:0005886]		GO:0004930; GO:0005886	G protein-coupled receptor activity [GO:0004930]	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]	
RMX51486.1	A0A3M6UD42	unreviewed	A0A3M6UD42_POCDA	MADF domain-containing protein	pdam_00026063	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	157						
CAH3044113.1	A0AAU9W519	unreviewed	A0AAU9W519_9CNID	C2H2-type domain-containing protein	PMEA_00030937	Pocillopora meandrina	888	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3153400.1	A0AAU9XMQ7	unreviewed	A0AAU9XMQ7_9CNID	Kinesin motor domain-containing protein	PMEA_00027091	Pocillopora meandrina	1114	mitotic spindle [GO:0072686]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]	cell division [GO:0051301]; microtubule-based movement [GO:0007018]; mitotic spindle assembly [GO:0090307]; spindle elongation [GO:0051231]	GO:0005524; GO:0005634; GO:0005876; GO:0007018; GO:0008017; GO:0008574; GO:0051231; GO:0051301; GO:0072686; GO:0090307	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; plus-end-directed microtubule motor activity [GO:0008574]	mitotic spindle [GO:0072686]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; plus-end-directed microtubule motor activity [GO:0008574]; cell division [GO:0051301]; microtubule-based movement [GO:0007018]; mitotic spindle assembly [GO:0090307]; spindle elongation [GO:0051231]	
CAH3033698.1	A0AAU9VRG2	unreviewed	A0AAU9VRG2_9CNID	Uncharacterized protein	PMEA_00010240	Pocillopora meandrina	166						
KAJ7318460.1	A0A9X0CDY1	unreviewed	A0A9X0CDY1_9CNID	Uncharacterized protein	OS493_037841	Desmophyllum pertusum	100						
RMX47985.1	A0A3M6U2R3	unreviewed	A0A3M6U2R3_POCDA	F-box domain-containing protein	pdam_00005342	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	337	cytoplasm [GO:0005737]		GO:0005737		cytoplasm [GO:0005737]	
CAH3107816.1	A0AAU9WB92	unreviewed	A0AAU9WB92_9CNID	Uncharacterized protein	PMEA_00002747	Pocillopora meandrina	94						
RMX39643.1	A0A3M6TE46	unreviewed	A0A3M6TE46_POCDA	Uncharacterized protein	pdam_00004015	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	209						
RMX60293.1	A0A3M6V2W3	unreviewed	A0A3M6V2W3_POCDA	Uncharacterized protein	pdam_00017991	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	122						
CAH3042684.1	A0AAU9W334	unreviewed	A0AAU9W334_9CNID	VWFA domain-containing protein	PMEA_00028957	Pocillopora meandrina	552			GO:0004222; GO:0008270	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	
CAH3103660.1	A0AAU9WB61	unreviewed	A0AAU9WB61_9CNID	Uncharacterized protein	PMEA_00035222	Pocillopora meandrina	999	SCF ubiquitin ligase complex [GO:0019005]	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	GO:0019005; GO:0031146		SCF ubiquitin ligase complex [GO:0019005]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	
KAJ7393814.1	A0A9X0A6Q9	unreviewed	A0A9X0A6Q9_9CNID	Uncharacterized protein	OS493_003480	Desmophyllum pertusum	394						
CAH3156384.1	A0AAU9XUL4	unreviewed	A0AAU9XUL4_9CNID	Uncharacterized protein	PMEA_00029483	Pocillopora meandrina	820						
KAJ7392168.1	A0A9X0A352	unreviewed	A0A9X0A352_9CNID	Uncharacterized protein	OS493_013540	Desmophyllum pertusum	371						
CAH3119442.1	A0AAU9WMH8	unreviewed	A0AAU9WMH8_9CNID	G domain-containing protein	PMEA_00008290	Pocillopora meandrina	436						
PFX26437.1	A0A2B4SCZ8	unreviewed	A0A2B4SCZ8_STYPI	Uncharacterized protein	AWC38_SpisGene8914	Stylophora pistillata (Smooth cauliflower coral)	225						
CAH3032204.1	A0AAU9VRB3	unreviewed	A0AAU9VRB3_9CNID	Uncharacterized protein	PMEA_00001047	Pocillopora meandrina	212						
CAH3145220.1	A0AAU9XDX2	unreviewed	A0AAU9XDX2_9CNID	Kinesin motor domain-containing protein	PMEA_00022421	Pocillopora meandrina	1279		microtubule-based movement [GO:0007018]	GO:0003777; GO:0005524; GO:0007018; GO:0008017	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]	
RMX53531.1	A0A3M6UIP9	unreviewed	A0A3M6UIP9_POCDA	Uncharacterized protein	pdam_00004402	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	1053						
RMX37136.1	A0A3M6T6V0	unreviewed	A0A3M6T6V0_POCDA	Uncharacterized protein	pdam_00023413	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	306						
RMX47357.1	A0A3M6U169	unreviewed	A0A3M6U169_POCDA	Uncharacterized protein	pdam_00012601	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	196			GO:0003924; GO:0005525	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	
RMX51572.1	A0A3M6UD37	unreviewed	A0A3M6UD37_POCDA	Uncharacterized protein	pdam_00017734	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	154						
PFX14120.1	A0A2B4RC79	unreviewed	A0A2B4RC79_STYPI	Uncharacterized protein	AWC38_SpisGene21750	Stylophora pistillata (Smooth cauliflower coral)	149						
CAH3169472.1	A0AAU9Y7Z0	unreviewed	A0AAU9Y7Z0_9CNID	Uncharacterized protein	PMEA_00012376	Pocillopora meandrina	616	plasma membrane [GO:0005886]	vitamin A import into cell [GO:0071939]	GO:0005886; GO:0034632; GO:0038023; GO:0071939	retinol transmembrane transporter activity [GO:0034632]; signaling receptor activity [GO:0038023]	plasma membrane [GO:0005886]; retinol transmembrane transporter activity [GO:0034632]; signaling receptor activity [GO:0038023]; vitamin A import into cell [GO:0071939]	
CAH3136458.1	A0AAU9X4H7	unreviewed	A0AAU9X4H7_9CNID	Homing endonuclease LAGLIDADG domain-containing protein	PMEA_00017725	Pocillopora meandrina	207						
RMX46634.1	A0A3M6TZC8	unreviewed	A0A3M6TZC8_POCDA	Uncharacterized protein	pdam_00012417	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	159						
CAH3120817.1	A0AAU9WPH2	unreviewed	A0AAU9WPH2_9CNID	Uncharacterized protein	PMEA_00008906	Pocillopora meandrina	226						
RMX38249.1	A0A3M6TA93	unreviewed	A0A3M6TA93_POCDA	Uncharacterized protein	pdam_00003327	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	342						
CAH3036440.1	A0AAU9VS07	unreviewed	A0AAU9VS07_9CNID	F-box domain-containing protein	PMEA_00016871	Pocillopora meandrina	459		positive regulation of protein ubiquitination [GO:0031398]	GO:0031398		positive regulation of protein ubiquitination [GO:0031398]	
PFX31909.1	A0A2B4SS20	unreviewed	A0A2B4SS20_STYPI	Uncharacterized protein	AWC38_SpisGene3212	Stylophora pistillata (Smooth cauliflower coral)	268						
RMX51424.1	A0A3M6UD40	unreviewed	A0A3M6UD40_POCDA	Uncharacterized protein	pdam_00012612	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	284						
KAJ7330635.1	A0A9X0CE99	unreviewed	A0A9X0CE99_9CNID	Uncharacterized protein	OS493_022250	Desmophyllum pertusum	107						
RMX41088.1	A0A3M6TII5	unreviewed	A0A3M6TII5_POCDA	Ion transport domain-containing protein	pdam_00003243	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	915	cation channel complex [GO:0034703]; plasma membrane [GO:0005886]	regulation of cytosolic calcium ion concentration [GO:0051480]	GO:0005886; GO:0015279; GO:0034703; GO:0051480; GO:0070679	inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]	cation channel complex [GO:0034703]; plasma membrane [GO:0005886]; inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]; regulation of cytosolic calcium ion concentration [GO:0051480]	
CAH3033575.1	A0AAU9VLR7	unreviewed	A0AAU9VLR7_9CNID	Ribosomal protein S10	PMEA_00010158	Pocillopora meandrina	118						
RMX48913.1	A0A3M6U5F7	unreviewed	A0A3M6U5F7_POCDA	FLYWCH-type domain-containing protein	pdam_00008344	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	232						
CAH3106307.1	A0AAU9W9W2	unreviewed	A0AAU9W9W2_9CNID	peptidylprolyl isomerase (EC 5.2.1.8)	PMEA_00001442	Pocillopora meandrina	1519	membrane [GO:0016020]		GO:0003755; GO:0016020	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	membrane [GO:0016020]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	
CAH3152860.1	A0AAU9XNI8	unreviewed	A0AAU9XNI8_9CNID	NACHT domain-containing protein	PMEA_00027029	Pocillopora meandrina	1321						
CAH3152864.1	A0AAU9XM64	unreviewed	A0AAU9XM64_9CNID	J domain-containing protein	PMEA_00027031	Pocillopora meandrina	2221	endosome membrane [GO:0010008]	endosome organization [GO:0007032]; receptor-mediated endocytosis [GO:0006898]; regulation of early endosome to late endosome transport [GO:2000641]	GO:0006898; GO:0007032; GO:0010008; GO:2000641		endosome membrane [GO:0010008]; endosome organization [GO:0007032]; receptor-mediated endocytosis [GO:0006898]; regulation of early endosome to late endosome transport [GO:2000641]	
RMX58035.1	A0A3M6UWL7	unreviewed	A0A3M6UWL7_POCDA	Amino acid permease/ SLC12A domain-containing protein	pdam_00013420	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	189	membrane [GO:0016020]		GO:0015179; GO:0016020	L-amino acid transmembrane transporter activity [GO:0015179]	membrane [GO:0016020]; L-amino acid transmembrane transporter activity [GO:0015179]	
RMX52302.1	A0A3M6UF64	unreviewed	A0A3M6UF64_POCDA	Protein Wnt	pdam_00010346	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	272	extracellular space [GO:0005615]; membrane [GO:0016020]	canonical Wnt signaling pathway [GO:0060070]; cell fate commitment [GO:0045165]; neuron differentiation [GO:0030182]	GO:0005109; GO:0005125; GO:0005615; GO:0016020; GO:0030182; GO:0045165; GO:0060070	cytokine activity [GO:0005125]; frizzled binding [GO:0005109]	extracellular space [GO:0005615]; membrane [GO:0016020]; cytokine activity [GO:0005125]; frizzled binding [GO:0005109]; canonical Wnt signaling pathway [GO:0060070]; cell fate commitment [GO:0045165]; neuron differentiation [GO:0030182]	
RMX40028.1	A0A3M6TFB9	unreviewed	A0A3M6TFB9_POCDA	Uncharacterized protein	pdam_00018000	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	195						
CAH3169893.1	A0AAU9Y664	unreviewed	A0AAU9Y664_9CNID	F5/8 type C domain-containing protein	PMEA_00012972	Pocillopora meandrina	621						
RMX42318.1	A0A3M6TLZ9	unreviewed	A0A3M6TLZ9_POCDA	FLYWCH-type domain-containing protein	pdam_00014657	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	213						
RMX44738.1	A0A3M6TTW2	unreviewed	A0A3M6TTW2_POCDA	Endonuclease/exonuclease/phosphatase domain-containing protein	pdam_00019137	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	379						
CAH3153825.1	A0AAU9XQQ7	unreviewed	A0AAU9XQQ7_9CNID	ATP-dependent RNA helicase (EC 3.6.4.13)	PMEA_00027293	Pocillopora meandrina	701			GO:0003723; GO:0003724; GO:0005524; GO:0016787	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]	
CAH3039735.1	A0AAU9VUA8	unreviewed	A0AAU9VUA8_9CNID	ADP-ribosylation factor-binding protein GGA1	PMEA_00026330	Pocillopora meandrina	711	early endosome membrane [GO:0031901]; trans-Golgi network [GO:0005802]	Golgi to plasma membrane transport [GO:0006893]; intracellular protein transport [GO:0006886]; protein localization to cell surface [GO:0034394]	GO:0005802; GO:0006886; GO:0006893; GO:0031267; GO:0031901; GO:0034394; GO:0035091; GO:0043130	phosphatidylinositol binding [GO:0035091]; small GTPase binding [GO:0031267]; ubiquitin binding [GO:0043130]	early endosome membrane [GO:0031901]; trans-Golgi network [GO:0005802]; phosphatidylinositol binding [GO:0035091]; small GTPase binding [GO:0031267]; ubiquitin binding [GO:0043130]; Golgi to plasma membrane transport [GO:0006893]; intracellular protein transport [GO:0006886]; protein localization to cell surface [GO:0034394]	
CAH3139395.1	A0AAU9X7I0	unreviewed	A0AAU9X7I0_9CNID	Uncharacterized protein	PMEA_00018967	Pocillopora meandrina	119						
RMX52341.1	A0A3M6UF82	unreviewed	A0A3M6UF82_POCDA	FHA domain-containing protein	pdam_00020504	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	392						
CAH3034552.1	A0AAU9VSV7	unreviewed	A0AAU9VSV7_9CNID	G-protein coupled receptors family 1 profile domain-containing protein	PMEA_00010809	Pocillopora meandrina	403	plasma membrane [GO:0005886]		GO:0004930; GO:0005886	G protein-coupled receptor activity [GO:0004930]	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]	
CAH3164711.1	A0AAU9Y0F9	unreviewed	A0AAU9Y0F9_9CNID	Nephrocystin-3	PMEA_00002404	Pocillopora meandrina	1267		Wnt signaling pathway [GO:0016055]	GO:0016055		Wnt signaling pathway [GO:0016055]	
CAH3121178.1	A0AAU9WPW6	unreviewed	A0AAU9WPW6_9CNID	Uncharacterized protein	PMEA_00009066	Pocillopora meandrina	117						
RMX37541.1	A0A3M6T861	unreviewed	A0A3M6T861_POCDA	Uncharacterized protein	pdam_00020540	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	106						
RMX52428.1	A0A3M6UGC5	unreviewed	A0A3M6UGC5_POCDA	Uncharacterized protein	pdam_00019917	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	205						
CAH3107142.1	A0AAU9WCR2	unreviewed	A0AAU9WCR2_9CNID	Uncharacterized protein	PMEA_00001870	Pocillopora meandrina	319						
CAH3166839.1	A0AAU9Y4B6	unreviewed	A0AAU9Y4B6_9CNID	Ig-like domain-containing protein	PMEA_00006239	Pocillopora meandrina	411	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
RMX53677.1	A0A3M6UJ48	unreviewed	A0A3M6UJ48_POCDA	Uncharacterized protein	pdam_00000334	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	304	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3137112.1	A0AAU9X5F0	unreviewed	A0AAU9X5F0_9CNID	BPTI/Kunitz inhibitor domain-containing protein	PMEA_00018183	Pocillopora meandrina	78	extracellular space [GO:0005615]; nematocyst [GO:0042151]		GO:0004867; GO:0005615; GO:0042151	serine-type endopeptidase inhibitor activity [GO:0004867]	extracellular space [GO:0005615]; nematocyst [GO:0042151]; serine-type endopeptidase inhibitor activity [GO:0004867]	
RMX37937.1	A0A3M6T967	unreviewed	A0A3M6T967_POCDA	Uncharacterized protein	pdam_00022381	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	366						
CAH3045829.1	A0AAU9W5L2	unreviewed	A0AAU9W5L2_9CNID	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase (EC 3.2.2.6)	PMEA_00032924	Pocillopora meandrina	916		signal transduction [GO:0007165]	GO:0007165		signal transduction [GO:0007165]	
CAH3156150.1	A0AAU9XTJ2	unreviewed	A0AAU9XTJ2_9CNID	Myb-like domain-containing protein	PMEA_00029450	Pocillopora meandrina	382						
