"orthoID","mcap_gene","pacu_gene","pcom_gene"
"ortho3478","Montipora_capitata_HIv3___RNAseq.g39774.t1","Pocillopora_acuta_HIv2___RNAseq.g6125.t1","Porites_compressa_HIv1___RNAseq.g25037.t1"
"ortho3479","Montipora_capitata_HIv3___RNAseq.g45540.t1","Pocillopora_acuta_HIv2___RNAseq.g847.t1","Porites_compressa_HIv1___RNAseq.g33099.t1"
"ortho3480","Montipora_capitata_HIv3___RNAseq.g30615.t1","Pocillopora_acuta_HIv2___RNAseq.g30546.t1","Porites_compressa_HIv1___RNAseq.g28611.t1"
"ortho3481","Montipora_capitata_HIv3___RNAseq.36114_t","Pocillopora_acuta_HIv2___TS.g6578.t1","Porites_compressa_HIv1___TS.g37048.t1"
"ortho3482","Montipora_capitata_HIv3___RNAseq.g19668.t1","Pocillopora_acuta_HIv2___RNAseq.g11251.t1","Porites_compressa_HIv1___RNAseq.g5130.t1"
"ortho3483","Montipora_capitata_HIv3___RNAseq.g49777.t1","Pocillopora_acuta_HIv2___RNAseq.g26122.t1","Porites_compressa_HIv1___TS.g6937.t1"
"ortho3484","Montipora_capitata_HIv3___TS.g27488.t3","Pocillopora_acuta_HIv2___TS.g26556.t3","Porites_compressa_HIv1___RNAseq.g12700.t1"
"ortho3485","Montipora_capitata_HIv3___RNAseq.g23400.t1","Pocillopora_acuta_HIv2___TS.g6879.t1","Porites_compressa_HIv1___RNAseq.g14340.t1"
"ortho3486","Montipora_capitata_HIv3___TS.g48039.t2","Pocillopora_acuta_HIv2___RNAseq.5244_t","Porites_compressa_HIv1___RNAseq.g38237.t1"
"ortho3487","Montipora_capitata_HIv3___TS.g8041.t1","Pocillopora_acuta_HIv2___RNAseq.g3896.t1","Porites_compressa_HIv1___RNAseq.g21888.t1"
"ortho3488","Montipora_capitata_HIv3___RNAseq.g27612.t1","Pocillopora_acuta_HIv2___RNAseq.g9445.t1","Porites_compressa_HIv1___RNAseq.g40797.t1"
"ortho3489","Montipora_capitata_HIv3___RNAseq.g35067.t1","Pocillopora_acuta_HIv2___RNAseq.g29254.t1","Porites_compressa_HIv1___RNAseq.g16737.t1"
"ortho3490","Montipora_capitata_HIv3___TS.g46975.t1","Pocillopora_acuta_HIv2___RNAseq.g24438.t1","Porites_compressa_HIv1___TS.g10412.t2"
"ortho3491","Montipora_capitata_HIv3___RNAseq.g27784.t1","Pocillopora_acuta_HIv2___RNAseq.g19797.t1","Porites_compressa_HIv1___RNAseq.g16299.t1"
"ortho3492","Montipora_capitata_HIv3___RNAseq.g11490.t1","Pocillopora_acuta_HIv2___RNAseq.g16705.t1","Porites_compressa_HIv1___RNAseq.g10325.t1"
"ortho3493","Montipora_capitata_HIv3___TS.g48623.t2","Pocillopora_acuta_HIv2___RNAseq.g14643.t1","Porites_compressa_HIv1___TS.g29808.t2"
"ortho3494","Montipora_capitata_HIv3___TS.g7971.t1","Pocillopora_acuta_HIv2___TS.g13525.t1","Porites_compressa_HIv1___RNAseq.g21994.t2"
"ortho3495","Montipora_capitata_HIv3___RNAseq.g3174.t1","Pocillopora_acuta_HIv2___RNAseq.g1398.t1","Porites_compressa_HIv1___RNAseq.g11178.t1"
"ortho3496","Montipora_capitata_HIv3___RNAseq.g20886.t1","Pocillopora_acuta_HIv2___TS.g29098.t1c","Porites_compressa_HIv1___RNAseq.g35687.t1"
"ortho3497","Montipora_capitata_HIv3___RNAseq.g27720.t1","Pocillopora_acuta_HIv2___TS.g30856.t1","Porites_compressa_HIv1___RNAseq.g9265.t1"
"ortho3498","Montipora_capitata_HIv3___TS.g33117.t2","Pocillopora_acuta_HIv2___RNAseq.g11213.t1","Porites_compressa_HIv1___RNAseq.g40186.t1"
"ortho3499","Montipora_capitata_HIv3___RNAseq.g21630.t1","Pocillopora_acuta_HIv2___RNAseq.g10977.t1","Porites_compressa_HIv1___RNAseq.g39882.t1"
"ortho3500","Montipora_capitata_HIv3___RNAseq.g21632.t1","Pocillopora_acuta_HIv2___TS.g29149.t2","Porites_compressa_HIv1___RNAseq.g39892.t2"
"ortho3501","Montipora_capitata_HIv3___RNAseq.g23505.t1","Pocillopora_acuta_HIv2___RNAseq.g21698.t2","Porites_compressa_HIv1___RNAseq.g14200.t1"
"ortho3502","Montipora_capitata_HIv3___RNAseq.g39315.t1","Pocillopora_acuta_HIv2___RNAseq.g29038.t1","Porites_compressa_HIv1___RNAseq.g25099.t1"
"ortho3503","Montipora_capitata_HIv3___RNAseq.g30228.t1","Pocillopora_acuta_HIv2___RNAseq.g30861.t1","Porites_compressa_HIv1___TS.g24266.t1"
"ortho3504","Montipora_capitata_HIv3___RNAseq.g41015.t1a","Pocillopora_acuta_HIv2___RNAseq.g8872.t1a","Porites_compressa_HIv1___RNAseq.g26075.t1"
"ortho3505","Montipora_capitata_HIv3___TS.g7973.t2","Pocillopora_acuta_HIv2___RNAseq.g9921.t1","Porites_compressa_HIv1___RNAseq.g37780.t1"
"ortho3506","Montipora_capitata_HIv3___TS.g49575.t3","Pocillopora_acuta_HIv2___RNAseq.g8205.t2","Porites_compressa_HIv1___RNAseq.g32860.t1"
"ortho3507","Montipora_capitata_HIv3___RNAseq.g41284.t1","Pocillopora_acuta_HIv2___RNAseq.g12745.t1","Porites_compressa_HIv1___RNAseq.g37581.t1"
"ortho3508","Montipora_capitata_HIv3___RNAseq.g6931.t1","Pocillopora_acuta_HIv2___RNAseq.g14496.t1","Porites_compressa_HIv1___RNAseq.g20394.t1"
"ortho3509","Montipora_capitata_HIv3___TS.g50273.t3","Pocillopora_acuta_HIv2___TS.g31297.t1","Porites_compressa_HIv1___TS.g27950.t1"
"ortho3510","Montipora_capitata_HIv3___TS.g4504.t1","Pocillopora_acuta_HIv2___RNAseq.g2705.t1","Porites_compressa_HIv1___RNAseq.g11533.t1"
"ortho3511","Montipora_capitata_HIv3___RNAseq.g50320.t1","Pocillopora_acuta_HIv2___RNAseq.g25758.t1a","Porites_compressa_HIv1___TS.g3188.t2a"
"ortho3512","Montipora_capitata_HIv3___TS.g28194.t1","Pocillopora_acuta_HIv2___RNAseq.g2059.t1","Porites_compressa_HIv1___RNAseq.g36847.t1"
"ortho3513","Montipora_capitata_HIv3___TS.g7088.t1","Pocillopora_acuta_HIv2___RNAseq.g17449.t2b","Porites_compressa_HIv1___RNAseq.g25752.t1"
"ortho3514","Montipora_capitata_HIv3___RNAseq.g771.t2","Pocillopora_acuta_HIv2___RNAseq.24828_t","Porites_compressa_HIv1___RNAseq.g22441.t1"
"ortho3515","Montipora_capitata_HIv3___RNAseq.g30621.t1","Pocillopora_acuta_HIv2___RNAseq.g30542.t1","Porites_compressa_HIv1___TS.g30766.t1"
"ortho3516","Montipora_capitata_HIv3___RNAseq.g502.t1","Pocillopora_acuta_HIv2___RNAseq.g26209.t1","Porites_compressa_HIv1___RNAseq.g24357.t1"
"ortho3517","Montipora_capitata_HIv3___RNAseq.g12013.t1","Pocillopora_acuta_HIv2___TS.g22613.t2","Porites_compressa_HIv1___RNAseq.g10011.t1"
"ortho3518","Montipora_capitata_HIv3___RNAseq.11679_t","Pocillopora_acuta_HIv2___RNAseq.g28137.t1","Porites_compressa_HIv1___RNAseq.g4183.t1"
"ortho3519","Montipora_capitata_HIv3___RNAseq.g17848.t1b","Pocillopora_acuta_HIv2___RNAseq.g6433.t2","Porites_compressa_HIv1___RNAseq.g8927.t1"
"ortho3520","Montipora_capitata_HIv3___RNAseq.g24557.t1","Pocillopora_acuta_HIv2___RNAseq.g3889.t1","Porites_compressa_HIv1___RNAseq.g21835.t1"
"ortho3521","Montipora_capitata_HIv3___RNAseq.g47821.t1","Pocillopora_acuta_HIv2___RNAseq.g8062.t1","Porites_compressa_HIv1___RNAseq.g36814.t1"
"ortho3522","Montipora_capitata_HIv3___RNAseq.11177_t","Pocillopora_acuta_HIv2___RNAseq.g9839.t1","Porites_compressa_HIv1___RNAseq.g21953.t1"
"ortho3523","Montipora_capitata_HIv3___RNAseq.g7376.t1","Pocillopora_acuta_HIv2___RNAseq.g14415.t1","Porites_compressa_HIv1___RNAseq.g41180.t1"
"ortho3524","Montipora_capitata_HIv3___RNAseq.g24298.t1","Pocillopora_acuta_HIv2___RNAseq.g3725.t1","Porites_compressa_HIv1___RNAseq.g28128.t1"
"ortho3525","Montipora_capitata_HIv3___RNAseq.g48047.t1","Pocillopora_acuta_HIv2___RNAseq.g4637.t1","Porites_compressa_HIv1___RNAseq.g36678.t1"
"ortho3526","Montipora_capitata_HIv3___RNAseq.g8712.t1","Pocillopora_acuta_HIv2___RNAseq.g16281.t1","Porites_compressa_HIv1___RNAseq.g36362.t1"
"ortho3527","Montipora_capitata_HIv3___RNAseq.g8737.t1","Pocillopora_acuta_HIv2___RNAseq.g16112.t1","Porites_compressa_HIv1___RNAseq.g36376.t1"
"ortho3528","Montipora_capitata_HIv3___RNAseq.g47295.t1","Pocillopora_acuta_HIv2___RNAseq.g5358.t1","Porites_compressa_HIv1___RNAseq.g23988.t1"
"ortho3529","Montipora_capitata_HIv3___RNAseq.g22909.t1","Pocillopora_acuta_HIv2___RNAseq.g10322.t1","Porites_compressa_HIv1___RNAseq.12797_t"
"ortho3530","Montipora_capitata_HIv3___RNAseq.g15807.t1","Pocillopora_acuta_HIv2___RNAseq.g4381.t1","Porites_compressa_HIv1___TS.g10742.t1"
"ortho3531","Montipora_capitata_HIv3___RNAseq.g28227.t1","Pocillopora_acuta_HIv2___RNAseq.g12320.t1","Porites_compressa_HIv1___RNAseq.g19431.t1"
"ortho3532","Montipora_capitata_HIv3___RNAseq.g10717.t1","Pocillopora_acuta_HIv2___RNAseq.g18194.t1","Porites_compressa_HIv1___TS.g5269.t1"
"ortho3533","Montipora_capitata_HIv3___RNAseq.g9880.t1","Pocillopora_acuta_HIv2___RNAseq.g18063.t1","Porites_compressa_HIv1___RNAseq.g10249.t1"
"ortho3534","Montipora_capitata_HIv3___RNAseq.g42221.t1","Pocillopora_acuta_HIv2___RNAseq.g12898.t1","Porites_compressa_HIv1___TS.g23349.t1"
"ortho3535","Montipora_capitata_HIv3___RNAseq.g20045.t1","Pocillopora_acuta_HIv2___RNAseq.g3995.t1","Porites_compressa_HIv1___RNAseq.g39799.t1"
"ortho3536","Montipora_capitata_HIv3___TS.g35739.t2","Pocillopora_acuta_HIv2___RNAseq.g21007.t1","Porites_compressa_HIv1___RNAseq.g5602.t1a"
"ortho3537","Montipora_capitata_HIv3___RNAseq.g9545.t1","Pocillopora_acuta_HIv2___RNAseq.g17030.t1","Porites_compressa_HIv1___RNAseq.g10943.t1"
"ortho3538","Montipora_capitata_HIv3___RNAseq.g20093.t1","Pocillopora_acuta_HIv2___RNAseq.g4038.t1","Porites_compressa_HIv1___RNAseq.g39863.t1"
"ortho3539","Montipora_capitata_HIv3___RNAseq.g6197.t1","Pocillopora_acuta_HIv2___TS.g6007.t1","Porites_compressa_HIv1___TS.g6177.t1"
"ortho3540","Montipora_capitata_HIv3___RNAseq.g40436.t1","Pocillopora_acuta_HIv2___RNAseq.g13345.t1","Porites_compressa_HIv1___RNAseq.g17665.t1"
"ortho3541","Montipora_capitata_HIv3___RNAseq.g44654.t2","Pocillopora_acuta_HIv2___TS.g4383.t2","Porites_compressa_HIv1___RNAseq.g16534.t2"
"ortho3542","Montipora_capitata_HIv3___RNAseq.g12654.t1","Pocillopora_acuta_HIv2___RNAseq.g24921.t1","Porites_compressa_HIv1___RNAseq.g7639.t1"
"ortho3543","Montipora_capitata_HIv3___RNAseq.g14838.t1","Pocillopora_acuta_HIv2___RNAseq.g14351.t1","Porites_compressa_HIv1___RNAseq.g29615.t1"
"ortho3544","Montipora_capitata_HIv3___RNAseq.g25510.t2","Pocillopora_acuta_HIv2___RNAseq.g28057.t2","Porites_compressa_HIv1___RNAseq.g37868.t1"
"ortho3545","Montipora_capitata_HIv3___RNAseq.g45065.t1","Pocillopora_acuta_HIv2___TS.g28154.t1","Porites_compressa_HIv1___TS.g39325.t1"
"ortho3546","Montipora_capitata_HIv3___RNAseq.g19770.t2","Pocillopora_acuta_HIv2___RNAseq.g28344.t1b","Porites_compressa_HIv1___RNAseq.g5429.t1"
"ortho3547","Montipora_capitata_HIv3___RNAseq.g39717.t1","Pocillopora_acuta_HIv2___RNAseq.g6206.t1","Porites_compressa_HIv1___RNAseq.g24845.t2"
"ortho3548","Montipora_capitata_HIv3___RNAseq.g35406.t1","Pocillopora_acuta_HIv2___RNAseq.g29202.t1","Porites_compressa_HIv1___RNAseq.g12153.t1"
"ortho3549","Montipora_capitata_HIv3___RNAseq.g46895.t1","Pocillopora_acuta_HIv2___TS.g17825.t1","Porites_compressa_HIv1___RNAseq.g18017.t1"
"ortho3550","Montipora_capitata_HIv3___RNAseq.g41226.t1","Pocillopora_acuta_HIv2___RNAseq.g8140.t2","Porites_compressa_HIv1___TS.g39170.t1"
"ortho3551","Montipora_capitata_HIv3___RNAseq.g38473.t2","Pocillopora_acuta_HIv2___RNAseq.g20402.t1","Porites_compressa_HIv1___TS.g22016.t1"
"ortho3552","Montipora_capitata_HIv3___RNAseq.g46310.t1","Pocillopora_acuta_HIv2___TS.g6372.t2","Porites_compressa_HIv1___RNAseq.g17235.t1"
"ortho3553","Montipora_capitata_HIv3___RNAseq.g40691.t1","Pocillopora_acuta_HIv2___RNAseq.g5750.t1","Porites_compressa_HIv1___TS.g39032.t1"
"ortho3554","Montipora_capitata_HIv3___RNAseq.g20011.t1","Pocillopora_acuta_HIv2___RNAseq.g3955.t1","Porites_compressa_HIv1___RNAseq.g23636.t1"
"ortho3555","Montipora_capitata_HIv3___RNAseq.g31232.t1","Pocillopora_acuta_HIv2___RNAseq.g19349.t2c","Porites_compressa_HIv1___TS.g30445.t1a"
"ortho3556","Montipora_capitata_HIv3___RNAseq.g6697.t1","Pocillopora_acuta_HIv2___RNAseq.g1854.t1","Porites_compressa_HIv1___RNAseq.g41055.t1"
"ortho3557","Montipora_capitata_HIv3___RNAseq.g28149.t2","Pocillopora_acuta_HIv2___RNAseq.g12242.t1","Porites_compressa_HIv1___RNAseq.g19453.t1"
"ortho3558","Montipora_capitata_HIv3___TS.g18055.t1","Pocillopora_acuta_HIv2___TS.g20774.t2","Porites_compressa_HIv1___RNAseq.g32293.t1"
"ortho3559","Montipora_capitata_HIv3___RNAseq.g20253.t1","Pocillopora_acuta_HIv2___TS.g1848.t2","Porites_compressa_HIv1___RNAseq.g21591.t2"
"ortho3560","Montipora_capitata_HIv3___RNAseq.g25795.t1","Pocillopora_acuta_HIv2___RNAseq.g27884.t1","Porites_compressa_HIv1___RNAseq.g12975.t1"
"ortho3561","Montipora_capitata_HIv3___TS.g29237.t1","Pocillopora_acuta_HIv2___RNAseq.g24542.t1","Porites_compressa_HIv1___TS.g24948.t1"
"ortho3562","Montipora_capitata_HIv3___RNAseq.g22542.t1","Pocillopora_acuta_HIv2___RNAseq.g7186.t2","Porites_compressa_HIv1___TS.g35966.t2"
"ortho3563","Montipora_capitata_HIv3___RNAseq.g379.t1","Pocillopora_acuta_HIv2___RNAseq.g26174.t1","Porites_compressa_HIv1___RNAseq.g24305.t1"
"ortho3564","Montipora_capitata_HIv3___RNAseq.g39249.t1","Pocillopora_acuta_HIv2___RNAseq.g26991.t1","Porites_compressa_HIv1___TS.g19108.t1"
"ortho3565","Montipora_capitata_HIv3___RNAseq.g2559.t1a","Pocillopora_acuta_HIv2___TS.g1660.t1","Porites_compressa_HIv1___RNAseq.g15361.t1"
"ortho3566","Montipora_capitata_HIv3___TS.g7597.t2","Pocillopora_acuta_HIv2___RNAseq.g22375.t1","Porites_compressa_HIv1___TS.g40365.t1"
"ortho3567","Montipora_capitata_HIv3___TS.g736.t2","Pocillopora_acuta_HIv2___RNAseq.g5066.t1","Porites_compressa_HIv1___RNAseq.g29799.t1"
"ortho3568","Montipora_capitata_HIv3___RNAseq.g30900.t1","Pocillopora_acuta_HIv2___RNAseq.g30427.t1","Porites_compressa_HIv1___TS.g30122.t2"
"ortho3569","Montipora_capitata_HIv3___RNAseq.g50334.t1","Pocillopora_acuta_HIv2___TS.g25322.t1","Porites_compressa_HIv1___RNAseq.g33747.t1"
"ortho3570","Montipora_capitata_HIv3___TS.g21312.t1","Pocillopora_acuta_HIv2___RNAseq.g25168.t1","Porites_compressa_HIv1___RNAseq.g29524.t1"
"ortho3571","Montipora_capitata_HIv3___RNAseq.g12118.t2a","Pocillopora_acuta_HIv2___RNAseq.g18227.t1","Porites_compressa_HIv1___RNAseq.g10387.t1"
"ortho3572","Montipora_capitata_HIv3___RNAseq.g34750.t1","Pocillopora_acuta_HIv2___RNAseq.g18630.t1","Porites_compressa_HIv1___RNAseq.g32005.t1"
"ortho3573","Montipora_capitata_HIv3___TS.g3178.t1","Pocillopora_acuta_HIv2___RNAseq.g5688.t1","Porites_compressa_HIv1___RNAseq.g33652.t1"
"ortho3574","Montipora_capitata_HIv3___TS.g41742.t1","Pocillopora_acuta_HIv2___RNAseq.g16054.t1","Porites_compressa_HIv1___RNAseq.g19098.t1"
"ortho3575","Montipora_capitata_HIv3___RNAseq.g42677.t1","Pocillopora_acuta_HIv2___TS.g30103.t1","Porites_compressa_HIv1___RNAseq.g29450.t1"
"ortho3576","Montipora_capitata_HIv3___TS.g46501.t2c","Pocillopora_acuta_HIv2___RNAseq.g15508.t1","Porites_compressa_HIv1___RNAseq.g33188.t1"
"ortho3577","Montipora_capitata_HIv3___RNAseq.g44066.t1","Pocillopora_acuta_HIv2___TS.g20042.t1","Porites_compressa_HIv1___RNAseq.g25480.t1"
"ortho3578","Montipora_capitata_HIv3___RNAseq.g47066.t1","Pocillopora_acuta_HIv2___TS.g8331.t1b","Porites_compressa_HIv1___RNAseq.g39416.t1"
"ortho3579","Montipora_capitata_HIv3___RNAseq.g33868.t2","Pocillopora_acuta_HIv2___RNAseq.g11418.t1","Porites_compressa_HIv1___RNAseq.g32512.t1"
"ortho3580","Montipora_capitata_HIv3___RNAseq.g19478.t1","Pocillopora_acuta_HIv2___RNAseq.g11229.t1","Porites_compressa_HIv1___RNAseq.g40229.t1"
"ortho3581","Montipora_capitata_HIv3___RNAseq.g35324.t1","Pocillopora_acuta_HIv2___RNAseq.g17527.t1","Porites_compressa_HIv1___RNAseq.32321_t"
"ortho3582","Montipora_capitata_HIv3___TS.g41016.t1","Pocillopora_acuta_HIv2___TS.g19701.t1b","Porites_compressa_HIv1___RNAseq.g28906.t1"
"ortho3583","Montipora_capitata_HIv3___RNAseq.g44289.t1","Pocillopora_acuta_HIv2___RNAseq.g24041.t1","Porites_compressa_HIv1___TS.g23662.t1"
"ortho3584","Montipora_capitata_HIv3___RNAseq.g47419.t1","Pocillopora_acuta_HIv2___RNAseq.g17902.t1","Porites_compressa_HIv1___TS.g36223.t1"
"ortho3585","Montipora_capitata_HIv3___RNAseq.g40594.t1","Pocillopora_acuta_HIv2___RNAseq.g21484.t1","Porites_compressa_HIv1___RNAseq.g11263.t1"
"ortho3586","Montipora_capitata_HIv3___RNAseq.g13532.t1","Pocillopora_acuta_HIv2___RNAseq.g13719.t1","Porites_compressa_HIv1___RNAseq.g7456.t1"
"ortho3587","Montipora_capitata_HIv3___RNAseq.g22734.t1","Pocillopora_acuta_HIv2___RNAseq.g10272.t2","Porites_compressa_HIv1___RNAseq.g21176.t1"
"ortho3588","Montipora_capitata_HIv3___RNAseq.g19958.t1","Pocillopora_acuta_HIv2___RNAseq.g26738.t1","Porites_compressa_HIv1___RNAseq.g21617.t1"
"ortho3589","Montipora_capitata_HIv3___RNAseq.g726.t1","Pocillopora_acuta_HIv2___TS.g9860.t1","Porites_compressa_HIv1___RNAseq.g22487.t1"
"ortho3590","Montipora_capitata_HIv3___RNAseq.g23609.t1","Pocillopora_acuta_HIv2___TS.g6737.t2a","Porites_compressa_HIv1___RNAseq.g14209.t1"
"ortho3591","Montipora_capitata_HIv3___RNAseq.g41759.t1","Pocillopora_acuta_HIv2___RNAseq.g13236.t1","Porites_compressa_HIv1___RNAseq.g38363.t1"
"ortho3592","Montipora_capitata_HIv3___RNAseq.g40596.t1","Pocillopora_acuta_HIv2___RNAseq.g5800.t1","Porites_compressa_HIv1___RNAseq.g11261.t1"
"ortho3593","Montipora_capitata_HIv3___RNAseq.g24337.t1","Pocillopora_acuta_HIv2___RNAseq.g3801.t1","Porites_compressa_HIv1___TS.g28355.t2"
"ortho3594","Montipora_capitata_HIv3___RNAseq.g43124.t1","Pocillopora_acuta_HIv2___RNAseq.11263_t","Porites_compressa_HIv1___RNAseq.g29361.t1"
"ortho3595","Montipora_capitata_HIv3___RNAseq.g35589.t1","Pocillopora_acuta_HIv2___RNAseq.g22734.t1","Porites_compressa_HIv1___RNAseq.g7867.t1"
"ortho3596","Montipora_capitata_HIv3___RNAseq.g6814.t1","Pocillopora_acuta_HIv2___RNAseq.25576_t","Porites_compressa_HIv1___RNAseq.g20290.t1"
"ortho3597","Montipora_capitata_HIv3___RNAseq.g48058.t1","Pocillopora_acuta_HIv2___RNAseq.g4686.t1","Porites_compressa_HIv1___RNAseq.g36660.t1"
"ortho3598","Montipora_capitata_HIv3___RNAseq.g27129.t1","Pocillopora_acuta_HIv2___RNAseq.g29799.t1","Porites_compressa_HIv1___TS.g17710.t1"
"ortho3599","Montipora_capitata_HIv3___RNAseq.g19557.t1","Pocillopora_acuta_HIv2___RNAseq.g11220.t1","Porites_compressa_HIv1___RNAseq.g40203.t1"
"ortho3600","Montipora_capitata_HIv3___RNAseq.g13209.t1","Pocillopora_acuta_HIv2___RNAseq.g25129.t2","Porites_compressa_HIv1___RNAseq.g29500.t1"
"ortho3601","Montipora_capitata_HIv3___RNAseq.g20824.t1a","Pocillopora_acuta_HIv2___RNAseq.g10987.t1","Porites_compressa_HIv1___RNAseq.g3697.t1"
"ortho3602","Montipora_capitata_HIv3___RNAseq.g15048.t1","Pocillopora_acuta_HIv2___TS.g12456.t2","Porites_compressa_HIv1___RNAseq.g1489.t1"
"ortho3603","Montipora_capitata_HIv3___RNAseq.g5401.t1","Pocillopora_acuta_HIv2___RNAseq.g7497.t1","Porites_compressa_HIv1___TS.g20942.t1a"
"ortho3604","Montipora_capitata_HIv3___TS.g26534.t1a","Pocillopora_acuta_HIv2___RNAseq.g7587.t1","Porites_compressa_HIv1___RNAseq.g13001.t1"
"ortho3605","Montipora_capitata_HIv3___RNAseq.g37089.t1","Pocillopora_acuta_HIv2___RNAseq.g17587.t1","Porites_compressa_HIv1___RNAseq.g8201.t1"
"ortho3606","Montipora_capitata_HIv3___RNAseq.g47924.t1","Pocillopora_acuta_HIv2___RNAseq.g8093.t1","Porites_compressa_HIv1___TS.g32494.t1"
"ortho3607","Montipora_capitata_HIv3___TS.g38005.t2","Pocillopora_acuta_HIv2___RNAseq.g26218.t1","Porites_compressa_HIv1___TS.g14061.t1"
"ortho3608","Montipora_capitata_HIv3___RNAseq.g39492.t1","Pocillopora_acuta_HIv2___TS.g5664.t1b","Porites_compressa_HIv1___RNAseq.g38973.t2"
"ortho3609","Montipora_capitata_HIv3___RNAseq.g42045.t1","Pocillopora_acuta_HIv2___RNAseq.g13006.t2","Porites_compressa_HIv1___RNAseq.g11332.t1"
"ortho3610","Montipora_capitata_HIv3___RNAseq.g34926.t2","Pocillopora_acuta_HIv2___RNAseq.g23706.t1","Porites_compressa_HIv1___RNAseq.g16586.t1"
"ortho3611","Montipora_capitata_HIv3___RNAseq.g2534.t1","Pocillopora_acuta_HIv2___RNAseq.g3206.t1","Porites_compressa_HIv1___RNAseq.g17206.t1"
"ortho3612","Montipora_capitata_HIv3___RNAseq.18202_t","Pocillopora_acuta_HIv2___TS.g16132.t1","Porites_compressa_HIv1___RNAseq.g28599.t1"
"ortho3613","Montipora_capitata_HIv3___RNAseq.g20273.t1","Pocillopora_acuta_HIv2___RNAseq.g3926.t1","Porites_compressa_HIv1___RNAseq.g18192.t1"
"ortho3614","Montipora_capitata_HIv3___RNAseq.g35051.t1","Pocillopora_acuta_HIv2___RNAseq.g22702.t1","Porites_compressa_HIv1___RNAseq.g16697.t1"
"ortho3615","Montipora_capitata_HIv3___TS.g29058.t1","Pocillopora_acuta_HIv2___RNAseq.g7695.t1","Porites_compressa_HIv1___RNAseq.g11454.t1"
"ortho3616","Montipora_capitata_HIv3___RNAseq.g47926.t1","Pocillopora_acuta_HIv2___RNAseq.g8094.t1","Porites_compressa_HIv1___RNAseq.g36773.t1"
"ortho3617","Montipora_capitata_HIv3___RNAseq.g34924.t1","Pocillopora_acuta_HIv2___RNAseq.g23752.t1","Porites_compressa_HIv1___RNAseq.g16595.t1"
"ortho3618","Montipora_capitata_HIv3___RNAseq.g21338.t1a","Pocillopora_acuta_HIv2___RNAseq.g10782.t1","Porites_compressa_HIv1___RNAseq.g40078.t1"
"ortho3619","Montipora_capitata_HIv3___RNAseq.g32569.t1","Pocillopora_acuta_HIv2___RNAseq.g19040.t1","Porites_compressa_HIv1___TS.g27466.t1"
"ortho3620","Montipora_capitata_HIv3___TS.g50396.t1","Pocillopora_acuta_HIv2___RNAseq.g7007.t1","Porites_compressa_HIv1___RNAseq.g26585.t1"
"ortho3621","Montipora_capitata_HIv3___RNAseq.g42441.t1","Pocillopora_acuta_HIv2___RNAseq.g12848.t1","Porites_compressa_HIv1___TS.g31015.t1"
"ortho3622","Montipora_capitata_HIv3___RNAseq.g50027.t1","Pocillopora_acuta_HIv2___TS.g31470.t2","Porites_compressa_HIv1___RNAseq.g37892.t1"
"ortho3623","Montipora_capitata_HIv3___RNAseq.g32527.t1","Pocillopora_acuta_HIv2___TS.g5063.t1","Porites_compressa_HIv1___RNAseq.g7917.t1"
"ortho3624","Montipora_capitata_HIv3___RNAseq.g8715.t1","Pocillopora_acuta_HIv2___RNAseq.g16278.t1","Porites_compressa_HIv1___RNAseq.g36355.t1"
"ortho3625","Montipora_capitata_HIv3___TS.g11782.t1a","Pocillopora_acuta_HIv2___RNAseq.g6551.t1a","Porites_compressa_HIv1___TS.g12654.t1"
"ortho3626","Montipora_capitata_HIv3___RNAseq.13310_t","Pocillopora_acuta_HIv2___RNAseq.g30175.t1","Porites_compressa_HIv1___RNAseq.g22140.t1"
"ortho3627","Montipora_capitata_HIv3___RNAseq.g29380.t1","Pocillopora_acuta_HIv2___RNAseq.g21258.t1","Porites_compressa_HIv1___RNAseq.g19612.t1"
"ortho3628","Montipora_capitata_HIv3___RNAseq.g5775.t1","Pocillopora_acuta_HIv2___TS.g5791.t1c","Porites_compressa_HIv1___RNAseq.g12693.t2"
"ortho3629","Montipora_capitata_HIv3___RNAseq.g20434.t1","Pocillopora_acuta_HIv2___RNAseq.g28414.t1","Porites_compressa_HIv1___RNAseq.3489_t"
"ortho3630","Montipora_capitata_HIv3___RNAseq.g11691.t1","Pocillopora_acuta_HIv2___RNAseq.g16932.t1","Porites_compressa_HIv1___RNAseq.g10112.t1"
"ortho3631","Montipora_capitata_HIv3___RNAseq.g49974.t1","Pocillopora_acuta_HIv2___RNAseq.g25686.t1","Porites_compressa_HIv1___RNAseq.g13237.t1"
"ortho3632","Montipora_capitata_HIv3___RNAseq.g33970.t1","Pocillopora_acuta_HIv2___RNAseq.g11481.t1","Porites_compressa_HIv1___RNAseq.g6389.t1"
"ortho3633","Montipora_capitata_HIv3___TS.g20801.t3","Pocillopora_acuta_HIv2___RNAseq.g24816.t1","Porites_compressa_HIv1___RNAseq.g7732.t1"
"ortho3634","Montipora_capitata_HIv3___RNAseq.g22071.t1","Pocillopora_acuta_HIv2___RNAseq.g21001.t1","Porites_compressa_HIv1___RNAseq.g5627.t1"
"ortho3635","Montipora_capitata_HIv3___RNAseq.g15230.t1","Pocillopora_acuta_HIv2___RNAseq.g24994.t1","Porites_compressa_HIv1___RNAseq.g38608.t1"
