From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
KAK2564579.1	A0AAD9QNU5	unreviewed	A0AAD9QNU5_ACRCE	Vertnin	P5673_012036	Acropora cervicornis (Staghorn coral)	568	chromatin [GO:0000785]	regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000785; GO:0006357; GO:0046983	protein dimerization activity [GO:0046983]	chromatin [GO:0000785]; protein dimerization activity [GO:0046983]; regulation of transcription by RNA polymerase II [GO:0006357]	
CAB3985843.1	A0A7D9HM72	unreviewed	A0A7D9HM72_PARCT	Uncharacterized protein	PACLA_8A073794	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	328						
KAK2571547.1	A0AAD9VEZ9	unreviewed	A0AAD9VEZ9_ACRCE	Rho-related GTP-binding protein RhoA-C	P5673_004153	Acropora cervicornis (Staghorn coral)	194		small GTPase-mediated signal transduction [GO:0007264]	GO:0003924; GO:0005525; GO:0007264	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small GTPase-mediated signal transduction [GO:0007264]	
CAH3161328.1	A0AAU9Y0H1	unreviewed	A0AAU9Y0H1_9CNID	Uncharacterized protein	PMEA_00032807	Pocillopora meandrina	162						
KAJ7383034.1	A0A9W9ZKE1	unreviewed	A0A9W9ZKE1_9CNID	Uncharacterized protein	OS493_031204 OS493_031214 OS493_031215 OS493_031216	Desmophyllum pertusum	142						
CAB3989718.1	A0A6S7GCJ5	unreviewed	A0A6S7GCJ5_PARCT	Uncharacterized protein	PACLA_8A068076	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	526			GO:0003964; GO:0004519	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7383638.1	A0A9X0D2T4	unreviewed	A0A9X0D2T4_9CNID	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP6C OS493_026824	Desmophyllum pertusum	278			GO:0004722	protein serine/threonine phosphatase activity [GO:0004722]	protein serine/threonine phosphatase activity [GO:0004722]	PPP6C
PFX16677.1	A0A2B4RJY6	unreviewed	A0A2B4RJY6_STYPI	RNA-directed DNA polymerase from transposon X-element	AWC38_SpisGene19036	Stylophora pistillata (Smooth cauliflower coral)	1043						
CAG5132328.1	A0A8S3ZW43	unreviewed	A0A8S3ZW43_9EUPU	Granulins domain-containing protein	CUNI_LOCUS17886	Candidula unifasciata	535	extracellular region [GO:0005576]		GO:0005576		extracellular region [GO:0005576]	
KAJ7388472.1	A0A9W9ZVG2	unreviewed	A0A9W9ZVG2_9CNID	Uncharacterized protein	OS493_037382	Desmophyllum pertusum	438						
PFX18258.1	A0A2B4RPK6	unreviewed	A0A2B4RPK6_STYPI	Ficolin-1	FCN1 AWC38_SpisGene17376	Stylophora pistillata (Smooth cauliflower coral)	283	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]		GO:0005524; GO:0005615; GO:0062023	ATP binding [GO:0005524]	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]; ATP binding [GO:0005524]	FCN1
KAK2554319.1	A0AAD9Q4D2	unreviewed	A0AAD9Q4D2_ACRCE	Uncharacterized protein	P5673_024329	Acropora cervicornis (Staghorn coral)	167						
CAB4003691.1	A0A6S7IBJ0	unreviewed	A0A6S7IBJ0_PARCT	Transposon Ty3-G Gag-Pol poly	PACLA_8A006747	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	378		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
PFX15657.1	A0A2B4RH35	unreviewed	A0A2B4RH35_STYPI	Zinc finger MYM-type protein 1	ZMYM1 AWC38_SpisGene20110	Stylophora pistillata (Smooth cauliflower coral)	2056			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	ZMYM1
KAJ7371955.1	A0A9X0CQI2	unreviewed	A0A9X0CQI2_9CNID	Integrase p58-like C-terminal domain-containing protein	OS493_022056	Desmophyllum pertusum	203						
KAJ7369861.1	A0A9W9YV02	unreviewed	A0A9W9YV02_9CNID	G-protein coupled receptors family 1 profile domain-containing protein	OS493_035937	Desmophyllum pertusum	405	plasma membrane [GO:0005886]		GO:0004930; GO:0005886	G protein-coupled receptor activity [GO:0004930]	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]	
KAJ7350977.1	A0A9W9YHV1	unreviewed	A0A9W9YHV1_9CNID	Uncharacterized protein	OS493_037433	Desmophyllum pertusum	491						
RMX55313.1	A0A3M6UNP4	unreviewed	A0A3M6UNP4_POCDA	Reverse transcriptase domain-containing protein	pdam_00022869	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	243	membrane [GO:0016020]		GO:0005524; GO:0016020; GO:0016887; GO:0042626	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]	
KAJ7385072.1	A0A9W9ZNQ1	unreviewed	A0A9W9ZNQ1_9CNID	Tyr recombinase domain-containing protein	OS493_017437	Desmophyllum pertusum	1114		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
KAK2547764.1	A0AAD9PRN9	unreviewed	A0AAD9PRN9_ACRCE	C2H2-type domain-containing protein	P5673_032171	Acropora cervicornis (Staghorn coral)	1153						
CAH3143809.1	A0AAU9XCN2	unreviewed	A0AAU9XCN2_9CNID	Glutathione S-transferase	PMEA_00020780	Pocillopora meandrina	241		glutathione metabolic process [GO:0006749]	GO:0004364; GO:0006749	glutathione transferase activity [GO:0004364]	glutathione transferase activity [GO:0004364]; glutathione metabolic process [GO:0006749]	
KAK2551896.1	A0AAD9UVU9	unreviewed	A0AAD9UVU9_ACRCE	Uncharacterized protein	P5673_027141	Acropora cervicornis (Staghorn coral)	280						
KAJ7356055.1	A0A9W9YKU7	unreviewed	A0A9W9YKU7_9CNID	Fibronectin type-III domain-containing protein	OS493_026978	Desmophyllum pertusum	564	external side of plasma membrane [GO:0009897]; receptor complex [GO:0043235]		GO:0004896; GO:0009897; GO:0019955; GO:0043235	cytokine binding [GO:0019955]; cytokine receptor activity [GO:0004896]	external side of plasma membrane [GO:0009897]; receptor complex [GO:0043235]; cytokine binding [GO:0019955]; cytokine receptor activity [GO:0004896]	
CAB4039783.1	A0A6S7LP14	unreviewed	A0A6S7LP14_PARCT	Uncharacterized protein	PACLA_8A088109	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	415						
KAK2563359.1	A0AAD9V6V3	unreviewed	A0AAD9V6V3_ACRCE	52 kDa repressor of the inhibitor of the protein kinase	P5673_013046	Acropora cervicornis (Staghorn coral)	239						
PFX24544.1	A0A2B4S1H8	unreviewed	A0A2B4S1H8_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene10850	Stylophora pistillata (Smooth cauliflower coral)	832						pol
PFX31981.1	A0A2B4SPZ3	unreviewed	A0A2B4SPZ3_STYPI	receptor protein-tyrosine kinase (EC 2.7.10.1)	pdgfra AWC38_SpisGene3187	Stylophora pistillata (Smooth cauliflower coral)	1259	plasma membrane [GO:0005886]; receptor complex [GO:0043235]		GO:0005004; GO:0005005; GO:0005006; GO:0005007; GO:0005008; GO:0005009; GO:0005010; GO:0005011; GO:0005018; GO:0005019; GO:0005020; GO:0005524; GO:0005886; GO:0008288; GO:0036332; GO:0038062; GO:0043235; GO:0060175	ATP binding [GO:0005524]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; hepatocyte growth factor receptor activity [GO:0005008]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; macrophage colony-stimulating factor receptor activity [GO:0005011]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein tyrosine kinase collagen receptor activity [GO:0038062]; stem cell factor receptor activity [GO:0005020]; transmembrane-ephrin receptor activity [GO:0005005]	plasma membrane [GO:0005886]; receptor complex [GO:0043235]; ATP binding [GO:0005524]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; hepatocyte growth factor receptor activity [GO:0005008]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; macrophage colony-stimulating factor receptor activity [GO:0005011]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein tyrosine kinase collagen receptor activity [GO:0038062]; stem cell factor receptor activity [GO:0005020]; transmembrane-ephrin receptor activity [GO:0005005]	pdgfra
PFX26318.1	A0A2B4SCK2	unreviewed	A0A2B4SCK2_STYPI	RNA-directed DNA polymerase from mobile element jockey	pol AWC38_SpisGene9012	Stylophora pistillata (Smooth cauliflower coral)	580			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	pol
KAK2555413.1	A0AAD9Q626	unreviewed	A0AAD9Q626_ACRCE	Nuclear apoptosis-inducing factor 1	P5673_023058	Acropora cervicornis (Staghorn coral)	297						
PFX24790.1	A0A2B4S7K4	unreviewed	A0A2B4S7K4_STYPI	Pogo transposable element with KRAB domain	POGK AWC38_SpisGene10625	Stylophora pistillata (Smooth cauliflower coral)	242			GO:0003676	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]	POGK
CAB4000550.1	A0A6S7HC48	unreviewed	A0A6S7HC48_PARCT	Uncharacterized protein	PACLA_8A059840	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	135						
PFX27087.1	A0A2B4SEU8	unreviewed	A0A2B4SEU8_STYPI	Transposon Ty3-G Gag-Pol polyprotein	TY3B-G AWC38_SpisGene8243	Stylophora pistillata (Smooth cauliflower coral)	2053		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	TY3B-G
CAH3165478.1	A0AAU9Y2C1	unreviewed	A0AAU9Y2C1_9CNID	HIRAN domain-containing protein	PMEA_00003498	Pocillopora meandrina	162			GO:0003676; GO:0008270; GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
PFX32454.1	A0A2B4SP54	unreviewed	A0A2B4SP54_STYPI	C2H2-type domain-containing protein	AWC38_SpisGene2692	Stylophora pistillata (Smooth cauliflower coral)	1036						
KAJ7377546.1	A0A9X0CVX8	unreviewed	A0A9X0CVX8_9CNID	Uncharacterized protein	OS493_028529	Desmophyllum pertusum	219						
PFX13249.1	A0A2B4R8V5	unreviewed	A0A2B4R8V5_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene22685	Stylophora pistillata (Smooth cauliflower coral)	1765		DNA metabolic process [GO:0006259]	GO:0003676; GO:0006259; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA metabolic process [GO:0006259]	pol
CAB4021992.1	A0A6S7K0H3	unreviewed	A0A6S7K0H3_PARCT	Uncharacterized protein	PACLA_8A023784	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	183						
KAK2561881.1	A0AAD9QIC2	unreviewed	A0AAD9QIC2_ACRCE	Zinc finger MYM-type protein 1	P5673_015278	Acropora cervicornis (Staghorn coral)	629						
KAJ7377138.1	A0A9W9ZAJ6	unreviewed	A0A9W9ZAJ6_9CNID	Transposase	OS493_030733	Desmophyllum pertusum	495						
CAH3144782.1	A0AAU9XE82	unreviewed	A0AAU9XE82_9CNID	Uncharacterized protein	PMEA_00021241	Pocillopora meandrina	102						
RMX43919.1	A0A3M6TRE6	unreviewed	A0A3M6TRE6_POCDA	Uncharacterized protein	pdam_00011290	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	70			GO:0004862	cAMP-dependent protein kinase inhibitor activity [GO:0004862]	cAMP-dependent protein kinase inhibitor activity [GO:0004862]	
KAK2560100.1	A0AAD9QF50	unreviewed	A0AAD9QF50_ACRCE	Endonuclease/exonuclease/phosphatase domain-containing protein	P5673_017061	Acropora cervicornis (Staghorn coral)	833			GO:0003824	catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	
CAB3994531.1	A0A6S7HFY2	unreviewed	A0A6S7HFY2_PARCT	Uncharacterized protein	PACLA_8A061339	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	395						
PFX17886.1	A0A2B4RL41	unreviewed	A0A2B4RL41_STYPI	DNA-directed DNA polymerase	AWC38_SpisGene17772	Stylophora pistillata (Smooth cauliflower coral)	1062						
CAB4021280.1	A0A7D9J3V2	unreviewed	A0A7D9J3V2_PARCT	Uncharacterized protein	PACLA_8A016261	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	274						
KAK2552713.1	A0AAD9Q0W7	unreviewed	A0AAD9Q0W7_ACRCE	Uncharacterized protein	P5673_026113	Acropora cervicornis (Staghorn coral)	174	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAB4002804.1	A0A6S7HCR0	unreviewed	A0A6S7HCR0_PARCT	Integrase zinc-binding domain-containing protein	PACLA_8A049259	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	311						
CAH3164543.1	A0AAU9Y0S2	unreviewed	A0AAU9Y0S2_9CNID	Uncharacterized protein	PMEA_00002330	Pocillopora meandrina	105						
RMX56688.1	A0A3M6UTP0	unreviewed	A0A3M6UTP0_POCDA	Uncharacterized protein	pdam_00024550	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	182						
PFX32343.1	A0A2B4STE4	unreviewed	A0A2B4STE4_STYPI	Mutator-like transposase domain-containing protein	AWC38_SpisGene2801	Stylophora pistillata (Smooth cauliflower coral)	381						
KAK2571336.1	A0AAD9VEB6	unreviewed	A0AAD9VEB6_ACRCE	RNA-directed DNA polymerase from transposon BS	P5673_003920	Acropora cervicornis (Staghorn coral)	951			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
RMX47095.1	A0A3M6U089	unreviewed	A0A3M6U089_POCDA	t-SNARE coiled-coil homology domain-containing protein	pdam_00021013	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	2697	centrosome [GO:0005813]; cytoplasm [GO:0005737]	cytoplasmic microtubule organization [GO:0031122]; cytoskeleton-dependent intracellular transport [GO:0030705]	GO:0005737; GO:0005813; GO:0008017; GO:0030705; GO:0031122; GO:0051959	dynein light intermediate chain binding [GO:0051959]; microtubule binding [GO:0008017]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; dynein light intermediate chain binding [GO:0051959]; microtubule binding [GO:0008017]; cytoplasmic microtubule organization [GO:0031122]; cytoskeleton-dependent intracellular transport [GO:0030705]	
KAJ7370549.1	A0A9W9YXI6	unreviewed	A0A9W9YXI6_9CNID	Retrotransposon-like protein 1	RTL1_2 OS493_031555	Desmophyllum pertusum	102						RTL1_2
CAG2223662.1	A0A8S3SZE6	unreviewed	A0A8S3SZE6_MYTED	Endonuclease	MEDL_36993	Mytilus edulis (Blue mussel)	900		DNA integration [GO:0015074]; proteolysis [GO:0006508]	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0008270; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]; proteolysis [GO:0006508]	
CAH3033808.1	A0AAU9VPP8	unreviewed	A0AAU9VPP8_9CNID	Helicase SKI2W	PMEA_00010309	Pocillopora meandrina	1290	Ski complex [GO:0055087]	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]	GO:0003723; GO:0003724; GO:0005524; GO:0016787; GO:0055087; GO:0070478	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]	Ski complex [GO:0055087]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]	
PFX16207.1	A0A2B4RIL8	unreviewed	A0A2B4RIL8_STYPI	Neuropeptide FF receptor 1	Npffr1 AWC38_SpisGene19524	Stylophora pistillata (Smooth cauliflower coral)	580	membrane [GO:0016020]		GO:0004930; GO:0016020	G protein-coupled receptor activity [GO:0004930]	membrane [GO:0016020]; G protein-coupled receptor activity [GO:0004930]	Npffr1
KAJ7386753.1	A0A9W9ZTG4	unreviewed	A0A9W9ZTG4_9CNID	DUF1758 domain-containing protein	OS493_006777	Desmophyllum pertusum	126						
KAK0144151.1	A0AA47NZ05	unreviewed	A0AA47NZ05_MERPO	Gypsy retrotransposon integrase-like protein 1	N1851_017503	Merluccius polli (Benguela hake) (Merluccius cadenati)	1054		DNA integration [GO:0015074]	GO:0003676; GO:0008270; GO:0015074	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	
CAH3115004.1	A0AAU9WIV9	unreviewed	A0AAU9WIV9_9CNID	Uncharacterized protein	PMEA_00005799	Pocillopora meandrina	619						
CAB4005086.1	A0A6S7HK38	unreviewed	A0A6S7HK38_PARCT	Uncharacterized protein	PACLA_8A084406	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1014						
KAJ7381007.1	A0A9W9ZG23	unreviewed	A0A9W9ZG23_9CNID	Uncharacterized protein	OS493_004602	Desmophyllum pertusum	1767			GO:0004842; GO:0016887	ATP hydrolysis activity [GO:0016887]; ubiquitin-protein transferase activity [GO:0004842]	ATP hydrolysis activity [GO:0016887]; ubiquitin-protein transferase activity [GO:0004842]	
CAH3157717.1	A0AAU9XTU7	unreviewed	A0AAU9XTU7_9CNID	Uncharacterized protein	PMEA_00030102	Pocillopora meandrina	103						
KAK2573531.1	A0AAD9R669	unreviewed	A0AAD9R669_ACRCE	Uncharacterized protein	P5673_001193	Acropora cervicornis (Staghorn coral)	207						
KAJ7385978.1	A0A9X0D523	unreviewed	A0A9X0D523_9CNID	Uncharacterized protein	OS493_012311	Desmophyllum pertusum	477						
CAB3997161.1	A0A7D9DY19	unreviewed	A0A7D9DY19_PARCT	Ankyrin repeat and SAM domain-containing 1A-like	PACLA_8A057467	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	428	cytosol [GO:0005829]		GO:0005829		cytosol [GO:0005829]	
PFX33263.1	A0A2B4SVZ3	unreviewed	A0A2B4SVZ3_STYPI	Pogo transposable element with KRAB domain	POGK AWC38_SpisGene1937	Stylophora pistillata (Smooth cauliflower coral)	867	nucleus [GO:0005634]	DNA-templated transcription termination [GO:0006353]	GO:0003677; GO:0005634; GO:0006353	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-templated transcription termination [GO:0006353]	POGK
KAJ7380736.1	A0A9W9ZFV4	unreviewed	A0A9W9ZFV4_9CNID	Uncharacterized protein	OS493_007109	Desmophyllum pertusum	329						
CAB3988274.1	A0A6S7G560	unreviewed	A0A6S7G560_PARCT	Uncharacterized protein	PACLA_8A053518	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	773						
KAJ7391240.1	A0A9X0A1E4	unreviewed	A0A9X0A1E4_9CNID	SWIM-type domain-containing protein	OS493_019371	Desmophyllum pertusum	259			GO:0008270	zinc ion binding [GO:0008270]	zinc ion binding [GO:0008270]	
PFX26632.1	A0A2B4SDL9	unreviewed	A0A2B4SDL9_STYPI	Helitron helicase-like domain-containing protein	AWC38_SpisGene8677	Stylophora pistillata (Smooth cauliflower coral)	652						
KAK4299944.1	A0AAE1TYN2	unreviewed	A0AAE1TYN2_9EUCA	Uncharacterized protein	Pmani_027828	Petrolisthes manimaculis	85						
CAB4031934.1	A0A7D9LFH4	unreviewed	A0A7D9LFH4_PARCT	Retrovirus-related Pol poly from transposon TNT 1-94	PACLA_8A012955	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1078		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003676; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0008270; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; DNA-directed DNA polymerase activity [GO:0003887]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; DNA-directed DNA polymerase activity [GO:0003887]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
