gene_id	length
MSTRG.6378	372
MSTRG.6379	2340
MSTRG.638	978
MSTRG.6380	1425
MSTRG.6381	1425
MSTRG.6382	1425
MSTRG.6383	1425
MSTRG.6384	1425
MSTRG.6385	552
MSTRG.6386	885
MSTRG.6387	264
MSTRG.6388	276
MSTRG.6389	246
MSTRG.639	681
MSTRG.6390	219
MSTRG.6391	525
MSTRG.6392	4962
MSTRG.6393	687
MSTRG.6394	1146
MSTRG.6395	600
MSTRG.6396	1266
MSTRG.6397	1185
MSTRG.6398	1959
MSTRG.6399	1092
MSTRG.64	4401
MSTRG.640	819
MSTRG.6400	6828
MSTRG.6401	834
MSTRG.6402	1416
MSTRG.6403	381
MSTRG.6404	3432
MSTRG.6405	987
MSTRG.6406	492
MSTRG.6407	3069
MSTRG.6408	711
MSTRG.6409	576
MSTRG.641	957
MSTRG.6410	918
MSTRG.6411	1146
MSTRG.6412	1527
MSTRG.6413	1521
MSTRG.6414	2802
MSTRG.6415	2487
MSTRG.6416	726
MSTRG.6417	1194
MSTRG.6418	411
MSTRG.6419	1191
MSTRG.642	732
MSTRG.6420	1356
MSTRG.6421	1917
MSTRG.6422	882
MSTRG.6423	2244
MSTRG.6424	888
MSTRG.6425	1002
MSTRG.6426	1641
MSTRG.6427	930
MSTRG.6428	2028
MSTRG.6429	981
MSTRG.643	1137
MSTRG.6430	990
MSTRG.6431	1029
MSTRG.6432	588
MSTRG.6433	1578
MSTRG.6434	1872
MSTRG.6435	1050
MSTRG.6436	2130
MSTRG.6437	630
MSTRG.6438	960
MSTRG.6439	1011
MSTRG.644	1017
MSTRG.6440	825
MSTRG.6441	633
MSTRG.6442	390
MSTRG.6443	531
MSTRG.6444	777
MSTRG.6445	825
MSTRG.6446	261
MSTRG.6447	681
MSTRG.6448	432
MSTRG.6449	420
MSTRG.645	651
MSTRG.6450	846
MSTRG.6451	1638
MSTRG.6452	1209
MSTRG.6453	675
MSTRG.6454	4068
MSTRG.6455	5175
MSTRG.6456	2979
MSTRG.6457	1359
MSTRG.6458	2850
MSTRG.6459	921
MSTRG.646	504
MSTRG.6460	1098
MSTRG.6461	624
MSTRG.6462	1239
MSTRG.6463	3045
MSTRG.6464	606
MSTRG.6465	1086
MSTRG.6466	879
MSTRG.6467	1053
MSTRG.6468	843
MSTRG.6469	1062
MSTRG.647	738
MSTRG.6470	1710
MSTRG.6471	987
MSTRG.6472	624
MSTRG.6473	846
MSTRG.6474	5394
MSTRG.6475	3063
MSTRG.6476	5382
MSTRG.6477	984
MSTRG.6478	3474
MSTRG.6479	1593
MSTRG.648	477
MSTRG.6480	1914
MSTRG.6481	1932
MSTRG.6482	654
MSTRG.6483	1170
MSTRG.6484	1398
MSTRG.6485	1953
MSTRG.6486	1038
MSTRG.6487	963
MSTRG.6488	315
MSTRG.6489	417
MSTRG.649	741
MSTRG.6490	291
MSTRG.6491	246
MSTRG.6492	966
MSTRG.6493	4518
MSTRG.6494	774
MSTRG.6495	927
MSTRG.6496	1308
MSTRG.6497	570
MSTRG.6498	366
MSTRG.6499	843
MSTRG.65	1377
MSTRG.650	219
MSTRG.6500	1473
MSTRG.6501	234
MSTRG.6502	372
MSTRG.6503	2322
MSTRG.6504	1332
MSTRG.6505	2451
MSTRG.6506	3228
MSTRG.6507	339
MSTRG.6508	3204
MSTRG.6509	774
MSTRG.651	4677
MSTRG.6510	903
MSTRG.6511	1335
MSTRG.6512	1020
MSTRG.6513	399
MSTRG.6514	1317
MSTRG.6515	1398
MSTRG.6516	537
MSTRG.6517	1245
MSTRG.6518	1425
MSTRG.6519	2136
MSTRG.652	2265
MSTRG.6520	1425
MSTRG.6521	1275
MSTRG.6522	498
MSTRG.6523	705
MSTRG.6524	3528
MSTRG.6525	2556
MSTRG.6526	993
MSTRG.6527	2571
MSTRG.6528	2259
MSTRG.6529	828
MSTRG.653	1470
MSTRG.6530	1158
MSTRG.6531	560
MSTRG.6532	942
MSTRG.6533	270
MSTRG.6534	897
MSTRG.6535	1317
MSTRG.6536	1872
MSTRG.6537	513
MSTRG.6538	276
MSTRG.6539	468
MSTRG.654	1707
MSTRG.6540	282
MSTRG.6541	693
MSTRG.6542	621
MSTRG.6543	417
MSTRG.6544	603
MSTRG.6545	231
MSTRG.6546	465
MSTRG.6547	1968
MSTRG.6548	1623
MSTRG.6549	423
MSTRG.655	2358
MSTRG.6550	2382
MSTRG.6551	1524
MSTRG.6552	702
MSTRG.6553	1131
MSTRG.6554	345
MSTRG.6555	693
MSTRG.6556	531
MSTRG.6557	1314
MSTRG.6558	756
MSTRG.6559	720
MSTRG.656	498
MSTRG.6560	1371
MSTRG.6561	1813
MSTRG.6562	81
MSTRG.6563	1323
MSTRG.6564	3687
MSTRG.6565	591
MSTRG.6566	666
MSTRG.6567	1047
MSTRG.6568	1164
MSTRG.6569	258
MSTRG.657	1338
MSTRG.6570	444
MSTRG.6571	1314
MSTRG.6572	1740
MSTRG.6573	645
MSTRG.6574	1434
MSTRG.6575	222
MSTRG.6576	1014
MSTRG.6577	1359
MSTRG.6578	3702
MSTRG.6579	393
MSTRG.658	1302
MSTRG.6580	1113
MSTRG.6581	858
MSTRG.6582	285
MSTRG.6583	1191
MSTRG.6584	714
MSTRG.6585	414
MSTRG.6586	669
MSTRG.6587	759
MSTRG.6588	2283
MSTRG.6589	1065
MSTRG.659	1023
MSTRG.6590	222
MSTRG.6591	3201
MSTRG.6592	2364
MSTRG.6593	1821
MSTRG.6594	1167
MSTRG.6595	636
MSTRG.6596	3909
MSTRG.6597	1473
MSTRG.6598	540
MSTRG.6599	678
MSTRG.66	330
MSTRG.660	1485
MSTRG.6600	894
MSTRG.6601	1191
MSTRG.6602	1053
MSTRG.6603	522
MSTRG.6604	1005
MSTRG.6605	678
MSTRG.6606	396
MSTRG.6607	1308
MSTRG.6608	1725
MSTRG.6609	675
MSTRG.661	2370
MSTRG.6610	1863
MSTRG.6611	3171
MSTRG.6612	1110
MSTRG.6613	978
MSTRG.6614	840
MSTRG.6615	1641
MSTRG.6616	798
MSTRG.6617	4236
MSTRG.6618	465
MSTRG.6619	1608
MSTRG.662	345
MSTRG.6620	1350
MSTRG.6621	1203
MSTRG.6622	711
MSTRG.6623	2622
MSTRG.6624	393
MSTRG.6625	495
MSTRG.6626	1797
MSTRG.6627	1746
MSTRG.6628	564
MSTRG.6629	729
MSTRG.663	450
MSTRG.6630	4053
MSTRG.6631	3261
MSTRG.6632	654
MSTRG.6633	816
MSTRG.6634	489
MSTRG.6635	354
MSTRG.6636	621
MSTRG.6637	423
MSTRG.6638	465
MSTRG.6639	1818
MSTRG.664	411
MSTRG.6640	1215
MSTRG.6641	501
MSTRG.6642	1167
MSTRG.6643	366
MSTRG.6644	1617
MSTRG.6645	1974
MSTRG.6646	732
MSTRG.6647	201
MSTRG.6648	306
MSTRG.6649	210
MSTRG.665	615
MSTRG.6650	8418
MSTRG.6651	2097
MSTRG.6652	1422
MSTRG.6653	219
MSTRG.6654	2262
MSTRG.6655	1947
MSTRG.6656	2703
MSTRG.6657	528
MSTRG.6658	3180
MSTRG.6659	1818
MSTRG.666	687
MSTRG.6660	1518
MSTRG.6661	402
MSTRG.6662	1818
MSTRG.6663	474
MSTRG.6664	1170
MSTRG.6665	1242
MSTRG.6666	795
MSTRG.6667	828
MSTRG.6668	3519
MSTRG.6669	4551
MSTRG.667	4284
MSTRG.6670	219
MSTRG.6671	1713
MSTRG.6672	342
MSTRG.6673	1920
MSTRG.6674	639
MSTRG.6675	2535
MSTRG.6676	918
MSTRG.6677	1869
MSTRG.6678	1977
MSTRG.6679	1185
MSTRG.668	1032
MSTRG.6680	3468
MSTRG.6681	1344
MSTRG.6682	342
MSTRG.6683	1299
MSTRG.6684	570
MSTRG.6685	1905
MSTRG.6686	729
MSTRG.6687	318
MSTRG.6688	1449
MSTRG.6689	5745
MSTRG.669	3042
MSTRG.6690	723
MSTRG.6691	1572
MSTRG.6692	963
MSTRG.6693	2154
MSTRG.6694	243
MSTRG.6695	600
MSTRG.6696	585
MSTRG.6697	813
MSTRG.6698	489
MSTRG.6699	201
MSTRG.67	3888
MSTRG.670	3744
MSTRG.6700	753
MSTRG.6701	300
MSTRG.6702	1218
MSTRG.6703	852
MSTRG.6704	792
MSTRG.6705	486
MSTRG.6706	2337
MSTRG.6707	744
MSTRG.6708	1059
MSTRG.6709	2385
MSTRG.671	3264
MSTRG.6710	2385
MSTRG.6711	807
MSTRG.6712	2646
MSTRG.6713	1002
MSTRG.6714	2106
MSTRG.6715	3162
MSTRG.6716	1878
MSTRG.6717	594
MSTRG.6718	447
MSTRG.6719	516
MSTRG.672	963
MSTRG.6720	621
MSTRG.6721	600
MSTRG.6722	834
MSTRG.6723	3168
MSTRG.6724	2829
MSTRG.6725	2067
MSTRG.6726	789
MSTRG.6727	1445
MSTRG.6728	633
MSTRG.6729	1281
MSTRG.673	4299
MSTRG.6730	213
MSTRG.6731	402
MSTRG.6732	1560
MSTRG.6733	2283
MSTRG.6734	1011
MSTRG.6735	2535
MSTRG.6736	2958
MSTRG.6737	3249
MSTRG.6738	4059
MSTRG.6739	3024
MSTRG.674	714
MSTRG.6740	1056
MSTRG.6741	1293
MSTRG.6742	1089
MSTRG.6743	1827
MSTRG.6744	687
MSTRG.6745	1170
MSTRG.6746	468
MSTRG.6747	1317
MSTRG.6748	291
MSTRG.6749	597
MSTRG.675	4104
MSTRG.6750	1347
MSTRG.6751	426
MSTRG.6752	1215
MSTRG.6753	477
MSTRG.6754	1065
MSTRG.6755	333
MSTRG.6756	2052
MSTRG.6757	573
MSTRG.6758	5340
MSTRG.6759	2427
MSTRG.676	3810
MSTRG.6760	6066
MSTRG.6761	2895
MSTRG.6762	1230
MSTRG.6763	8391
MSTRG.6764	663
MSTRG.6765	1368
MSTRG.6766	900
MSTRG.6767	5301
MSTRG.6768	4659
MSTRG.6769	261
MSTRG.677	2370
MSTRG.6770	141
MSTRG.6771	423
MSTRG.6772	993
MSTRG.6773	3207
MSTRG.6774	2799
MSTRG.6775	2208
MSTRG.6776	1800
MSTRG.6777	840
MSTRG.6778	2670
MSTRG.6779	5169
MSTRG.678	411
MSTRG.6780	729
MSTRG.6781	936
MSTRG.6782	1719
MSTRG.6783	1536
MSTRG.6784	2292
MSTRG.6785	1686
MSTRG.6786	957
MSTRG.6787	684
MSTRG.6788	1713
MSTRG.6789	507
MSTRG.679	1050
MSTRG.6790	2643
MSTRG.6791	984
MSTRG.6792	1674
MSTRG.6793	393
MSTRG.6794	1767
MSTRG.6795	738
MSTRG.6796	726
MSTRG.6797	1140
MSTRG.6798	459
MSTRG.6799	468
MSTRG.68	2049
MSTRG.680	750
MSTRG.6800	849
MSTRG.6801	576
MSTRG.6802	1443
MSTRG.6803	867
MSTRG.6804	261
MSTRG.6805	1080
MSTRG.6806	708
MSTRG.6807	1527
MSTRG.6808	339
MSTRG.6809	1320
MSTRG.681	297
MSTRG.6810	1032
MSTRG.6811	2451
MSTRG.6812	846
MSTRG.6813	1482
MSTRG.6814	1668
MSTRG.6815	1146
MSTRG.6816	1128
MSTRG.6817	339
MSTRG.6818	2286
MSTRG.6819	1443
MSTRG.682	2601
MSTRG.6820	438
MSTRG.6821	1854
MSTRG.6822	390
MSTRG.6823	1227
MSTRG.6824	1146
MSTRG.6825	1989
MSTRG.6826	312
MSTRG.6827	843
MSTRG.6828	966
MSTRG.6829	408
MSTRG.683	543
MSTRG.6830	2622
MSTRG.6831	1020
MSTRG.6832	534
MSTRG.6833	705
MSTRG.6834	486
MSTRG.6835	258
MSTRG.6836	237
MSTRG.6837	366
MSTRG.6838	870
MSTRG.6839	627
MSTRG.684	498
MSTRG.6840	807
MSTRG.6841	753
MSTRG.6842	1251
MSTRG.6843	1269
MSTRG.6844	849
MSTRG.6845	1833
MSTRG.6846	8256
MSTRG.6847	1632
MSTRG.6848	1638
MSTRG.6849	1491
MSTRG.685	534
MSTRG.6850	1908
MSTRG.6851	1671
MSTRG.6852	1947
MSTRG.6853	1662
MSTRG.6854	360
MSTRG.6855	1983
MSTRG.6856	672
MSTRG.6857	3282
MSTRG.6858	984
MSTRG.6859	2868
MSTRG.686	1953
MSTRG.6860	2916
MSTRG.6861	876
MSTRG.6862	315
MSTRG.6863	606
MSTRG.6864	657
MSTRG.6865	1788
MSTRG.6866	1092
MSTRG.6867	2349
MSTRG.6868	1650
MSTRG.6869	8448
MSTRG.687	1764
MSTRG.6870	2094
MSTRG.6871	828
MSTRG.6872	2703
MSTRG.6873	783
MSTRG.6874	885
MSTRG.6875	654
MSTRG.6876	1512
MSTRG.6877	1878
MSTRG.6878	1197
MSTRG.6879	213
MSTRG.688	606
MSTRG.6880	2472
MSTRG.6881	1872
MSTRG.6882	471
MSTRG.6883	891
MSTRG.6884	960
MSTRG.6885	1545
MSTRG.6886	987
MSTRG.6887	540
MSTRG.6888	576
MSTRG.6889	315
MSTRG.689	411
MSTRG.6890	1338
MSTRG.6891	1149
MSTRG.6892	5022
MSTRG.6893	933
MSTRG.6894	1062
MSTRG.6895	1050
MSTRG.6896	339
MSTRG.6897	1614
MSTRG.6898	1845
MSTRG.6899	2793
MSTRG.69	513
MSTRG.690	1605
MSTRG.6900	2046
MSTRG.6901	2187
MSTRG.6902	2214
MSTRG.6903	3966
MSTRG.6904	615
MSTRG.6905	288
MSTRG.6906	2571
MSTRG.6907	840
MSTRG.6908	2271
MSTRG.6909	702
MSTRG.691	465
MSTRG.6910	465
MSTRG.6911	1719
MSTRG.6912	2781
MSTRG.6913	1332
MSTRG.6914	828
MSTRG.6915	2256
MSTRG.6916	2214
MSTRG.6917	771
MSTRG.6918	753
MSTRG.6919	891
MSTRG.692	756
MSTRG.6920	999
MSTRG.6921	819
MSTRG.6922	1104
MSTRG.6923	1248
MSTRG.6924	102
MSTRG.6925	1665
MSTRG.6926	324
MSTRG.6927	855
MSTRG.6928	333
MSTRG.6929	528
MSTRG.693	360
MSTRG.6930	624
MSTRG.6931	780
MSTRG.6932	1980
MSTRG.6933	780
MSTRG.6934	921
MSTRG.6935	1131
MSTRG.6936	1809
MSTRG.6937	510
MSTRG.6938	297
MSTRG.6939	621
MSTRG.694	1101
MSTRG.6940	1716
MSTRG.6941	1322
MSTRG.6942	873
MSTRG.6943	735
MSTRG.6944	615
MSTRG.6945	1026
MSTRG.6946	681
MSTRG.6947	684
MSTRG.6948	234
MSTRG.6949	1020
MSTRG.695	912
MSTRG.6950	492
MSTRG.6951	366
MSTRG.6952	267
MSTRG.6953	1500
MSTRG.6954	1287
MSTRG.6955	3210
MSTRG.6956	738
MSTRG.6957	852
MSTRG.6958	987
MSTRG.6959	366
MSTRG.696	801
MSTRG.6960	1197
MSTRG.6961	1791
MSTRG.6962	1809
MSTRG.6963	1785
MSTRG.6964	1917
MSTRG.6965	1743
MSTRG.6966	1695
MSTRG.6967	1749
MSTRG.6968	207
MSTRG.6969	1797
MSTRG.697	831
MSTRG.6970	312
MSTRG.6971	1017
MSTRG.6972	414
MSTRG.6973	750
MSTRG.6974	1707
MSTRG.6975	1773
MSTRG.6976	816
MSTRG.6977	720
MSTRG.6978	1065
MSTRG.6979	1608
MSTRG.698	408
MSTRG.6980	1002
MSTRG.6981	1491
MSTRG.6982	879
MSTRG.6983	597
MSTRG.6984	2412
MSTRG.6985	1266
MSTRG.6986	1632
MSTRG.6987	1467
MSTRG.6988	2202
MSTRG.6989	1713
MSTRG.699	393
MSTRG.6990	2112
MSTRG.6991	1845
MSTRG.6992	1896
MSTRG.6993	912
MSTRG.6994	765
MSTRG.6995	1518
MSTRG.6996	723
MSTRG.6997	750
MSTRG.6998	516
MSTRG.6999	624
MSTRG.7	1518
MSTRG.70	3861
MSTRG.700	333
MSTRG.7000	633
MSTRG.7001	657
MSTRG.7002	636
MSTRG.7003	726
MSTRG.7004	1896
MSTRG.7005	1857
MSTRG.7006	735
MSTRG.7007	2019
MSTRG.7008	615
MSTRG.7009	648
MSTRG.701	243
MSTRG.7010	1014
MSTRG.7011	372
MSTRG.7012	1890
MSTRG.7013	825
MSTRG.7014	1632
MSTRG.7015	846
MSTRG.7016	1905
MSTRG.7017	1044
MSTRG.7018	1095
MSTRG.7019	1692
MSTRG.702	441
MSTRG.7020	1644
MSTRG.7021	1689
MSTRG.7022	1683
MSTRG.7023	468
MSTRG.7024	1773
MSTRG.7025	1830
MSTRG.7026	588
MSTRG.7027	1644
MSTRG.7028	1515
MSTRG.7029	1596
MSTRG.703	312
MSTRG.7030	201
MSTRG.7031	552
MSTRG.7032	837
MSTRG.7033	618
MSTRG.7034	846
MSTRG.7035	711
MSTRG.7036	585
MSTRG.7037	6627
MSTRG.7038	2721
MSTRG.7039	1212
MSTRG.704	384
MSTRG.7040	951
MSTRG.7041	462
MSTRG.7042	930
MSTRG.7043	756
MSTRG.7044	1254
MSTRG.7045	1128
MSTRG.7046	2946
MSTRG.7047	702
MSTRG.7048	690
MSTRG.7049	759
MSTRG.705	882
MSTRG.7050	2673
MSTRG.7051	2844
MSTRG.7052	513
MSTRG.7053	1032
MSTRG.7054	594
MSTRG.7055	987
MSTRG.7056	861
MSTRG.7057	1455
MSTRG.7058	804
MSTRG.7059	597
MSTRG.706	306
MSTRG.7060	1029
MSTRG.7061	675
MSTRG.7062	2511
MSTRG.7063	1692
MSTRG.7064	1503
MSTRG.7065	612
MSTRG.7066	2001
MSTRG.7067	852
MSTRG.7068	816
MSTRG.7069	384
MSTRG.707	555
MSTRG.7070	426
MSTRG.7071	426
MSTRG.7072	2895
MSTRG.7073	6066
MSTRG.7074	924
MSTRG.7075	666
MSTRG.7076	1704
MSTRG.7077	1062
MSTRG.7078	639
MSTRG.7079	582
MSTRG.708	318
MSTRG.7080	582
MSTRG.7081	672
MSTRG.7082	702
MSTRG.7083	549
MSTRG.7084	585
MSTRG.7085	609
MSTRG.7086	624
MSTRG.7087	609
MSTRG.7088	549
MSTRG.7089	549
MSTRG.709	555
MSTRG.7090	549
MSTRG.7091	549
MSTRG.7092	549
MSTRG.7093	609
MSTRG.7094	456
MSTRG.7095	546
MSTRG.7096	975
MSTRG.7097	1836
MSTRG.7098	4476
MSTRG.7099	1335
MSTRG.71	1992
MSTRG.710	318
MSTRG.7100	735
MSTRG.7101	1203
MSTRG.7102	1284
MSTRG.7103	2052
MSTRG.7104	1227
MSTRG.7105	1935
MSTRG.7106	2061
MSTRG.7107	918
MSTRG.7108	2127
MSTRG.7109	2082
MSTRG.711	483
MSTRG.7110	1932
MSTRG.7111	1995
MSTRG.7112	1980
MSTRG.7113	894
MSTRG.7114	1446
MSTRG.7115	984
MSTRG.7116	1263
MSTRG.7117	1404
MSTRG.7118	711
MSTRG.7119	3027
MSTRG.712	711
MSTRG.7120	771
MSTRG.7121	1563
MSTRG.7122	2778
MSTRG.7123	885
MSTRG.7124	855
MSTRG.7125	3117
MSTRG.7126	2136
MSTRG.7127	5262
MSTRG.7128	762
MSTRG.7129	1983
MSTRG.713	5670
MSTRG.7130	2805
MSTRG.7131	702
MSTRG.7132	684
MSTRG.7133	540
MSTRG.7134	654
MSTRG.7135	2541
MSTRG.7136	738
MSTRG.7137	1059
MSTRG.7138	369
MSTRG.7139	858
MSTRG.714	630
MSTRG.7140	216
MSTRG.7141	783
MSTRG.7142	5094
MSTRG.7143	1215
MSTRG.7144	2307
MSTRG.7145	1026
MSTRG.7146	1296
MSTRG.7147	2796
MSTRG.7148	8493
MSTRG.7149	657
MSTRG.715	786
MSTRG.7150	5481
MSTRG.7151	342
MSTRG.7152	318
MSTRG.7153	324
MSTRG.7154	369
MSTRG.7155	417
MSTRG.7156	558
MSTRG.7157	1446
MSTRG.7158	486
MSTRG.7159	774
MSTRG.716	1011
MSTRG.7160	357
MSTRG.7161	924
MSTRG.7162	1071
MSTRG.7163	2169
MSTRG.7164	1014
MSTRG.7165	606
MSTRG.7166	693
MSTRG.7167	537
MSTRG.7168	333
MSTRG.7169	1899
MSTRG.717	837
MSTRG.7170	222
MSTRG.7171	1062
MSTRG.7172	1140
MSTRG.7173	234
MSTRG.7174	729
MSTRG.7175	576
MSTRG.7176	351
MSTRG.7177	417
MSTRG.7178	5442
MSTRG.7179	3444
MSTRG.718	2664
MSTRG.7180	588
MSTRG.7181	675
MSTRG.7182	585
MSTRG.7183	1515
MSTRG.7184	807
MSTRG.7185	1146
MSTRG.7186	867
MSTRG.7187	3516
MSTRG.7188	765
MSTRG.7189	1119
MSTRG.719	2313
MSTRG.7190	384
MSTRG.7191	6015
MSTRG.7192	948
MSTRG.7193	1416
MSTRG.7194	11382
MSTRG.7195	1515
MSTRG.7196	1290
MSTRG.7197	1275
MSTRG.7198	993
MSTRG.7199	1638
MSTRG.72	495
MSTRG.720	2433
MSTRG.7200	1053
MSTRG.7201	2622
MSTRG.7202	594
MSTRG.7203	2502
MSTRG.7204	4185
MSTRG.7205	585
MSTRG.7206	579
MSTRG.7207	1143
MSTRG.7208	657
MSTRG.7209	2094
MSTRG.721	1263
MSTRG.7210	351
MSTRG.7211	2574
MSTRG.7212	873
MSTRG.7213	3231
MSTRG.7214	327
MSTRG.7215	729
MSTRG.7216	1194
MSTRG.7217	594
MSTRG.7218	213
MSTRG.7219	3720
MSTRG.722	4020
MSTRG.7220	957
MSTRG.7221	990
MSTRG.7222	1215
MSTRG.7223	1200
MSTRG.7224	375
MSTRG.7225	2307
MSTRG.7226	4233
MSTRG.7227	1914
MSTRG.7228	1215
MSTRG.7229	423
MSTRG.723	708
MSTRG.7230	435
MSTRG.7231	2928
MSTRG.7232	1320
MSTRG.7233	1143
MSTRG.7234	426
MSTRG.7235	2985
MSTRG.7236	3747
MSTRG.7237	2223
MSTRG.7238	972
MSTRG.7239	426
MSTRG.724	261
MSTRG.7240	984
MSTRG.7241	1167
MSTRG.7242	531
MSTRG.7243	744
MSTRG.7244	1311
MSTRG.7245	1542
MSTRG.7246	1374
MSTRG.7247	1440
MSTRG.7248	1197
MSTRG.7249	504
MSTRG.725	648
MSTRG.7250	2823
MSTRG.7251	2943
MSTRG.7252	1206
MSTRG.7253	2166
MSTRG.7254	1761
MSTRG.7255	4731
MSTRG.7256	1164
MSTRG.7257	3042
MSTRG.7258	4164
MSTRG.7259	3639
MSTRG.726	3408
MSTRG.7260	1224
MSTRG.7261	1074
MSTRG.7262	603
MSTRG.7263	624
MSTRG.7264	825
MSTRG.7265	201
MSTRG.7266	462
MSTRG.7267	993
MSTRG.7268	1098
MSTRG.7269	567
MSTRG.727	594
MSTRG.7270	741
MSTRG.7271	615
MSTRG.7272	1284
MSTRG.7273	1329
MSTRG.7274	651
MSTRG.7275	1719
MSTRG.7276	1113
MSTRG.7277	429
MSTRG.7278	2046
MSTRG.7279	1647
MSTRG.728	2829
MSTRG.7280	1836
MSTRG.7281	342
MSTRG.7282	876
MSTRG.7283	1542
MSTRG.7284	1623
MSTRG.7285	717
MSTRG.7286	426
MSTRG.7287	1179
MSTRG.7288	1263
MSTRG.7289	642
MSTRG.729	1482
MSTRG.7290	2601
MSTRG.7291	903
MSTRG.7292	957
MSTRG.7293	2898
MSTRG.7294	666
MSTRG.7295	1179
MSTRG.7296	1518
MSTRG.7297	1317
MSTRG.7298	978
MSTRG.7299	1203
MSTRG.73	495
MSTRG.730	2028
MSTRG.7300	1206
MSTRG.7301	1206
MSTRG.7302	1938
MSTRG.7303	14298
MSTRG.7304	525
MSTRG.7305	2076
MSTRG.7306	942
MSTRG.7307	6054
MSTRG.7308	1098
MSTRG.7309	2454
MSTRG.731	2790
MSTRG.7310	3024
MSTRG.7311	3924
MSTRG.7312	4710
MSTRG.7313	1257
MSTRG.7314	4056
MSTRG.7315	1968
MSTRG.7316	1962
MSTRG.7317	2427
MSTRG.7318	2247
MSTRG.7319	2424
MSTRG.732	1830
MSTRG.7320	2397
MSTRG.7321	2379
MSTRG.7322	2559
MSTRG.7323	1047
MSTRG.7324	897
MSTRG.7325	1608
MSTRG.7326	2067
MSTRG.7327	849
MSTRG.7328	546
MSTRG.7329	939
MSTRG.733	882
MSTRG.7330	1392
MSTRG.7331	1902
MSTRG.7332	2223
MSTRG.7333	909
MSTRG.7334	588
MSTRG.7335	1068
MSTRG.7336	5016
MSTRG.7337	1539
MSTRG.7338	639
MSTRG.7339	1740
MSTRG.734	363
MSTRG.7340	1593
MSTRG.7341	6096
MSTRG.7342	2022
MSTRG.7343	1980
MSTRG.7344	1602
MSTRG.7345	6390
MSTRG.7346	204
MSTRG.7347	3591
MSTRG.7348	699
MSTRG.7349	2784
MSTRG.735	1506
MSTRG.7350	1101
MSTRG.7351	3825
MSTRG.7352	489
MSTRG.7353	3204
MSTRG.7354	1815
MSTRG.7355	1152
MSTRG.7356	5199
MSTRG.7357	1395
MSTRG.7358	858
MSTRG.7359	2673
MSTRG.736	453
MSTRG.7360	1233
MSTRG.7361	1857
MSTRG.7362	966
MSTRG.7363	873
MSTRG.7364	975
MSTRG.7365	867
MSTRG.7366	291
MSTRG.7367	1116
MSTRG.7368	1425
MSTRG.7369	873
MSTRG.737	1488
MSTRG.7370	873
MSTRG.7371	873
MSTRG.7372	2331
MSTRG.7373	762
MSTRG.7374	1185
MSTRG.7375	1230
MSTRG.7376	1566
MSTRG.7377	1590
MSTRG.7378	3966
MSTRG.7379	1236
MSTRG.738	483
MSTRG.7380	270
MSTRG.7381	3582
MSTRG.7382	1323
MSTRG.7383	1902
MSTRG.7384	1845
MSTRG.7385	3108
MSTRG.7386	381
MSTRG.7387	2670
MSTRG.7388	2217
MSTRG.7389	2121
MSTRG.739	1551
MSTRG.7390	1866
MSTRG.7391	1479
MSTRG.7392	372
MSTRG.7393	1437
MSTRG.7394	897
MSTRG.7395	1227
MSTRG.7396	861
MSTRG.7397	369
MSTRG.7398	525
MSTRG.7399	1200
MSTRG.74	1032
MSTRG.740	480
MSTRG.7400	396
MSTRG.7401	1491
MSTRG.7402	2646
MSTRG.7403	1338
MSTRG.7404	681
MSTRG.7405	4626
MSTRG.7406	2178
MSTRG.7407	1527
MSTRG.7408	1098
MSTRG.7409	2637
MSTRG.741	2205
MSTRG.7410	393
MSTRG.7411	1401
MSTRG.7412	1749
MSTRG.7413	1635
MSTRG.7414	1014
MSTRG.7415	2772
MSTRG.7416	2808
MSTRG.7417	1230
MSTRG.7418	1860
MSTRG.7419	213
MSTRG.742	1311
MSTRG.7420	252
MSTRG.7421	501
MSTRG.7422	663
MSTRG.7423	1239
MSTRG.7424	1458
MSTRG.7425	681
MSTRG.7426	867
MSTRG.7427	1503
MSTRG.7428	4350
MSTRG.7429	1692
MSTRG.743	1596
MSTRG.7430	918
MSTRG.7431	6240
MSTRG.7432	2721
MSTRG.7433	315
MSTRG.7434	1083
MSTRG.7435	306
MSTRG.7436	2046
MSTRG.7437	738
MSTRG.7438	2058
MSTRG.7439	639
MSTRG.744	3438
MSTRG.7440	1245
MSTRG.7441	849
MSTRG.7442	924
MSTRG.7443	3177
MSTRG.7444	1662
MSTRG.7445	2043
MSTRG.7446	1296
MSTRG.7447	222
MSTRG.7448	1350
MSTRG.7449	1740
MSTRG.745	1113
MSTRG.7450	1461
MSTRG.7451	3120
MSTRG.7452	315
MSTRG.7453	639
MSTRG.7454	663
MSTRG.7455	2100
MSTRG.7456	2040
MSTRG.7457	1452
MSTRG.7458	987
MSTRG.7459	300
MSTRG.746	1072
MSTRG.7460	1314
MSTRG.7461	474
MSTRG.7462	294
MSTRG.7463	399
MSTRG.7464	363
MSTRG.7465	294
MSTRG.7466	363
MSTRG.7467	459
MSTRG.7468	1029
MSTRG.7469	471
MSTRG.747	1134
MSTRG.7470	369
MSTRG.7471	3039
MSTRG.7472	4344
MSTRG.7473	270
MSTRG.7474	1134
MSTRG.7475	696
MSTRG.7476	891
MSTRG.7477	945
MSTRG.7478	1140
MSTRG.7479	1632
